"obs","time","elapsed","date","hhmmss","averaging","id","machine","TIME","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd.dt","αVc","Edyn","Hr","Hs","dHs.dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME.1","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time.1","hhmmss.1","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2.MN","ΔCO2.SLP","ΔCO2.SD","ΔCO2.OK","ΔH2O.MN","ΔH2O.SLP","ΔH2O.SD","ΔH2O.OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_.","Flow_.","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccH2O_des","CO2_hrs","AccH2O_hum","AccCO2_soda","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_.","Desiccant_.","Humidifier_.","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","NA.","chamber"
11,1679450372,50,"20230321 20:59:32","20:59:32",5,"pas_smi25_t1_ch5","gibson",1679450369.2,0.000307118594072455,0.307118594072455,-0.664213852404588,420.208100187552,466.996608090841,41.9402553696754,37.7382506102568,0.0180916858037659,4.22005573017493,0.0180487072451299,0.0112842948991969,0,20.4221191999195,19.99813,2.34634136886534,34.971623238947,0.845306059276685,2.41711988460201,1.50103530958865,-13.5439299985953,109.387598687712,5.224256638363,101.06792532748,-0.847356264851552,0.262639041959373,-0.664213852404588,423.963566889498,424.157284848485,-0.00202373729340006,67.5165233367014,0.307118594072455,9.33375460308182,9.41713232352942,-4.00891960853163e-06,117.456319354047,1,0,1,0,48484,0,0,0,0,1.37,0.5,"0: Broadleaf",2,"True",1679450369.2,420.2081,420.0062,9.412319,9.341046,419.1849,9.527605,500.0895,89.70867,0.09980964,20.47893,19.99813,999.9,0,0,10007.123,0,1.05719,0.2017549,424.2007,423.9664,0.07127237,420.0062,9.341046,0.8443666,0.8379729,4.475889,4.367356,0,0,0,0,2.8021,0,-27.68477,-3.16836,33.5,39.25,36.4685,38.312,34.312,0,0,0,1679450392.6,0,1679449853,"20:50:53",1679449852,1679449853,3,0.647,0.073,1.023,-0.114,420,10,0.41,0.16,0.214595902439024,-0.273707406271777,0.0748590194726108,0,0.0892821390243903,0.00874852264808371,0.0193928884705744,1,1,2,"1/2",2.87922,2.71026,0.0907702,0.0908584,0.051828,0.0512313,25740.2,22373.6,25324.6,23958.7,40977.6,37594.4,45748.6,42694.1,1.80788,1.8697,0.00102818,0,19.9786,999.9,34.007,29.225,15.4453,54.4201,42.0433,1,-0.167264,1.80513,20.2387,5.23511,11.9899,4.95765,3.304,9999,999.9,9999,9999,1.86844,1.86414,1.87178,1.86249,1.8619,1.86844,1.85853,1.86502,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.023,-0.1152,0.768099799498865,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,-0.0705595304108817,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,8.7,8.7,1.03638,2.37549,1.44897,2.30957,1.44409,2.25464,33.6705,24.3502,18,426.545,449.336,18.5521,25.2455,29.9995,25.4389,25.401,20.7992,46.5301,29.1537,18.5516,420,9.40196,96.8503,100.414,NA,5
12,1679450377,55,"20230321 20:59:37","20:59:37",5,"pas_smi25_t1_ch5","gibson",1679450374.5,0.000286563344192616,0.286563344192616,-0.880329285162738,420.179555805898,491.412425197464,44.1334086483557,37.7360341155695,0.0168718730612249,4.20684562635501,0.0168343711126123,0.010524844334626,0,20.4294994435729,20.0067888888889,2.34759980477854,34.9923084362692,0.846001063842284,2.41767720292901,1.50159874093626,-12.6374434788944,107.92882369606,5.17110075935712,100.462480976522,-0.898722578164317,0.392582655964025,-0.880329285162738,423.928573022129,424.172309090909,-6.4811491856827e-05,67.5165233367014,0.286563344192616,9.34031849289173,9.41793397058823,1.65908536569376e-05,117.456319354047,1,0,1,0,48344,0,0,0,0,1.37,0.5,"0: Broadleaf",2,"True",1679450374.5,420.179555555556,419.978555555556,9.41997111111111,9.31344444444445,419.156333333333,9.53517,500.13,89.7091111111111,0.100194444444444,20.4826666666667,20.0067888888889,999.9,0,0,9965.27555555556,0,1.05719,0.200869888888889,424.175222222222,423.926888888889,0.106527322222222,419.978555555556,9.31344444444445,0.845057555555556,0.835501222222222,4.48757,4.32518888888889,0,0,0,0,2.69637777777778,0,-27.6372222222222,-3.14846666666667,33.5,39.25,36.5,38.2982222222222,34.312,0,0,0,1679450398,0,1679449853,"20:50:53",1679449852,1679449853,3,0.647,0.073,1.023,-0.114,420,10,0.41,0.16,0.184759390243902,0.146787771428571,0.0519203854805901,0,0.0944366975609756,-0.0591017101045296,0.0184233592085049,1,1,2,"1/2",2.87937,2.70997,0.0907738,0.0908504,0.0518189,0.0510258,25740.7,22374.5,25325.1,23959.5,40978.6,37603.7,45749.1,42695.3,1.80815,1.86975,0.0019297,0,19.9778,999.9,33.909,29.225,15.4009,54.4601,42.1154,1,-0.16779,1.87794,20.238,5.23526,11.9905,4.95745,3.304,9999,999.9,9999,9999,1.86844,1.86409,1.87179,1.86249,1.86195,1.86844,1.85852,1.865,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.023,-0.1152,0.768099799498865,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,-0.0705595304108817,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,8.8,8.7,1.03638,2.37671,1.44775,2.30835,1.44409,2.30713,33.6705,24.3502,18,426.636,449.296,18.5531,25.2381,29.9996,25.4306,25.3925,20.8012,45.9786,29.1537,18.5033,420,9.40196,96.8517,100.417,NA,5
13,1679451109,787,"20230321 21:11:49","21:11:49",5,"pas_smi25_t1_ch5","gibson",1679451106,4.96785128737062e-05,0.0496785128737062,-1.34748685333648,420.401273121482,1147.6772281563,103.09168991644,37.7631241832166,0.00287970694354748,4.20212743868295,0.00287861102991168,0.00179923032003371,0,28.0240246558063,27.4843,3.68223856828839,57.4047349185638,2.18263974260541,3.80219461983715,1.49959882568298,-2.19082241773044,124.354721358647,6.43516196251576,128.599060903432,-1.52705265833241,0.0450130690009621,-1.34748685333648,430.4394354467,430.833351515151,-0.00325872234667939,67.362036200111,0.0496785128737062,24.2885133820021,24.3015685294118,2.6827205341211e-05,113.798706594193,1,0,1,0,47072,0,0,0,0,1.37,0.5,"0: Broadleaf",2,"True",1679451106,420.401272727273,419.988272727273,24.2984272727273,24.2864,419.764545454545,23.8914909090909,500.275272727273,89.7261909090909,0.100188309090909,28.0332181818182,27.4843,999.9,0,0,9948.46545454545,0,1.05719,0.412839181818182,430.870727272727,430.442181818182,0.0120182154545455,419.988272727273,24.2864,2.18020454545455,2.17912545454545,18.8175909090909,18.8096727272727,0,0,0,0,2.77079090909091,0,-23.8839,-2.81068181818182,34.75,39.8862727272727,37.437,39.1475454545455,36,0,0,0,1679451130,0,1679450769.5,"21:06:09",1679450764,1679450769.5,4,-0.386,0.086,0.636,0.437,420,25,1.08,0.17,0.40573585,0.138606326454034,0.0352184511382528,0,0.006914425675,-0.0474542292045028,0.0133931416107136,1,1,2,"1/2",2.87809,2.70991,0.0910616,0.0910459,0.102835,0.103031,25724.8,22375.4,25316.1,23964,38730.2,35546.4,45734.3,42707.2,1.81063,1.90385,0.0991784,0,25.8715,999.9,58.729,28.873,26.1299,54.4602,40.649,1,-0.168158,-1.73273,20.2396,5.23481,11.9867,4.95765,3.304,9999,999.9,9999,9999,1.86844,1.86409,1.87173,1.86248,1.86192,1.86844,1.85852,1.86501,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.637,0.407,0.381477694450777,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,0.0156051079356458,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,5.8,5.7,1.05103,2.38281,1.44775,2.31079,1.44409,2.30103,33.6029,24.3589,18,426.45,468.755,28.7227,25.3875,29.9999,25.2201,25.2056,21.0985,22.748,100,28.7234,420,24.3115,96.8191,100.442,NA,5
14,1679451114,792,"20230321 21:11:54","21:11:54",5,"pas_smi25_t1_ch5","gibson",1679451111.5,6.69262145729914e-05,0.0669262145729914,-1.20289920353751,420.34266701407,898.460133455018,80.706990453324,37.7585942331939,0.00387946237538733,4.22402749800243,0.00387748401868637,0.002423605170841,0,28.0204645552416,27.4860444444444,3.6826144908046,57.4098747338534,2.18278055417738,3.80209948949816,1.49983393662723,-2.95144606266892,124.507799862564,6.40972047060785,127.966074270503,-1.24597123965782,0.0880649067176768,-1.20289920353751,430.463896205628,430.803727272727,-0.000452055690034214,67.362036200111,0.0669262145729914,24.2795454654394,24.2973811764706,5.98976440703767e-06,113.798706594193,1,0,1,0,47354,0,0,0,0,1.37,0.5,"0: Broadleaf",2,"True",1679451111.5,420.342666666667,420.011555555556,24.2995222222222,24.2759888888889,419.706111111111,23.8925666666667,500.214777777778,89.7283666666667,0.0997597555555556,28.0327888888889,27.4860444444444,999.9,0,0,10017.5011111111,0,1.05719,0.331302333333333,430.811222222222,430.461444444444,0.0235347777777778,420.011555555556,24.2759888888889,2.18035888888889,2.17824444444444,18.8187,18.8032111111111,0,0,0,0,2.71792222222222,0,-23.7430666666667,-2.81663333333333,34.75,39.937,37.437,39.1663333333333,36,0,0,0,1679451134.8,0,1679450769.5,"21:06:09",1679450764,1679450769.5,4,-0.386,0.086,0.636,0.437,420,25,1.08,0.17,0.397676878048781,-0.115021233449478,0.0453404053637162,0,0.00674048114634146,0.0783926318466899,0.0127518656322559,1,1,2,"1/2",2.87806,2.7105,0.0910608,0.0910594,0.102823,0.103003,25725.2,22375.4,25316.3,23964.4,38730.9,35547.5,45734.5,42707.3,1.811,1.90355,0.0985786,0,25.875,999.9,58.729,28.873,26.1305,54.5302,40.9415,1,-0.168178,-1.76399,20.2391,5.23466,11.9902,4.9573,3.304,9999,999.9,9999,9999,1.86843,1.86409,1.87173,1.86247,1.86191,1.86844,1.85852,1.86498,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.637,0.4069,0.381477694450777,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,0.0156051079356458,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,5.8,5.7,1.05225,2.39014,1.44775,2.31079,1.44409,2.27173,33.6029,24.3502,18,426.659,468.555,28.7246,25.3853,30,25.2201,25.2044,21.0975,22.748,100,28.7319,420,24.3179,96.8198,100.443,NA,5
15,1679451119,797,"20230321 21:11:59","21:11:59",5,"pas_smi25_t1_ch5","gibson",1679451116.2,9.85152582830925e-05,0.0985152582830925,-1.12401193623935,420.355400325038,719.724275982819,64.651126778291,37.759529843901,0.00571090287284426,4.22066108814522,0.00570661339787476,0.00356701848849734,0,28.0124248262855,27.48621,3.68265016926753,57.4112261584861,2.18255093632872,3.80161003756252,1.50009923293881,-4.34452289028438,123.868280021558,6.38181875391075,125.905575885184,-1.36319805286911,0.105095317571962,-1.12401193623935,430.439220805511,430.762466666667,-0.00161481975659469,67.362036200111,0.0985152582830925,24.2707995789464,24.2972044117647,-1.01751061516232e-05,113.798706594193,1,0,1,0,47343,0,0,0,0,1.37,0.5,"0: Broadleaf",2,"True",1679451116.2,420.3554,419.9942,24.2971,24.26902,419.7191,23.89021,500.293,89.72752,0.10011113,28.03058,27.48621,999.9,0,0,10006.937,0,1.05719,0.3615356,430.8234,430.4404,0.02807407,419.9942,24.26902,2.180116,2.177598,18.81695,18.79847,0,0,0,0,2.80488,0,-23.9417,-2.79252,34.75,39.937,37.437,39.1684,36,0,0,0,1679451139.6,0,1679450769.5,"21:06:09",1679450764,1679450769.5,4,-0.386,0.086,0.636,0.437,420,25,1.08,0.17,0.393812317073171,-0.354373254355401,0.0497822640047241,0,0.0124488960243902,0.135058604529617,0.0136908315550417,0,0,2,"0/2",2.87783,2.71029,0.091052,0.0910455,0.102821,0.102981,25725.3,22375.7,25316.2,23964.3,38731.3,35548.3,45734.9,42707.1,1.81087,1.90383,0.0987276,0,25.8736,999.9,58.729,28.873,26.1299,53.9402,41.7188,1,-0.168153,-1.78712,20.239,5.23451,11.9896,4.9573,3.304,9999,999.9,9999,9999,1.86844,1.86409,1.87175,1.86246,1.86191,1.86844,1.85852,1.86499,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.636,0.4069,0.381477694450777,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,0.0156051079356458,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,5.9,5.8,1.05225,2.37915,1.44775,2.31079,1.44409,2.39502,33.6029,24.3589,18,426.575,468.728,28.7338,25.3832,30,25.2181,25.2044,21.1002,22.748,100,28.7418,420,24.3175,96.8201,100.442,NA,5
16,1679451124,802,"20230321 21:12:04","21:12:04",5,"pas_smi25_t1_ch5","gibson",1679451121.5,0.000111952819101633,0.111952819101633,-1.59388187720923,420.326889349612,797.042268851594,71.5967168319081,37.7571258760987,0.00648490178787784,4.22673638039298,0.00647937936639699,0.00405010786831229,0,28.006774391431,27.4913111111111,3.68374964479409,57.416666777514,2.18235041917769,3.80090057758693,1.5013992256164,-4.937119322382,122.154482546619,6.2845355572352,123.501898781473,-1.25949032925028,0.133679720039517,-1.59388187720923,430.432167136987,430.811848484848,0.0140291239445855,67.362036200111,0.111952819101633,24.2622470218368,24.2921311764706,3.95393561438658e-06,113.798706594193,1,0,1,0,47272,0,0,0,0,1.37,0.5,"0: Broadleaf",2,"True",1679451121.5,420.326888888889,419.997333333333,24.2947666666667,24.2590444444444,419.690222222222,23.8879888888889,500.226,89.7281111111111,0.0998937888888889,28.0273777777778,27.4913111111111,999.9,0,0,10026.1088888889,0,1.05719,0.329532333333333,430.793,430.439444444444,0.0357112888888889,419.997333333333,24.2590444444444,2.17992333333333,2.17672,18.8155222222222,18.792,0,0,0,0,2.63478888888889,0,-23.7650111111111,-2.76733333333333,34.75,39.937,37.437,39.187,36.0137777777778,0,0,0,1679451145,0,1679450769.5,"21:06:09",1679450764,1679450769.5,4,-0.386,0.086,0.636,0.437,420,25,1.08,0.17,0.366723853658537,-0.258135031358885,0.0429206791615172,0,0.022709964804878,0.097386445087108,0.00987604582383021,1,1,2,"1/2",2.87825,2.71027,0.0910533,0.0910569,0.102806,0.102951,25725,22375.6,25316,23964.5,38732,35549.8,45734.9,42707.5,1.81115,1.9034,0.0992231,0,25.87,999.9,58.729,28.873,26.1288,54.1002,41.4022,1,-0.168239,-1.80137,20.2389,5.23496,11.9905,4.95695,3.304,9999,999.9,9999,9999,1.86843,1.86412,1.87174,1.86249,1.86193,1.86844,1.85852,1.86499,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.637,0.4067,0.381477694450777,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,0.0156051079356458,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,6,5.9,1.05103,2.3584,1.44775,2.31079,1.44409,2.44995,33.6029,24.3589,18,426.727,468.461,28.7442,25.3822,30,25.218,25.2044,21.0976,22.748,100,28.7505,420,24.3175,96.8198,100.443,NA,5
17,1679451129,807,"20230321 21:12:09","21:12:09",5,"pas_smi25_t1_ch5","gibson",1679451126.2,0.000135937992477509,0.135937992477509,-1.81446578894805,420.345900525446,772.773765610765,69.4169082334993,37.7589329524413,0.00787637460870175,4.22229187410945,0.00786822106914756,0.0049183700114871,0,28.0036274450553,27.48906,3.68326441292251,57.4026706886647,2.18198277470385,3.80118685860155,1.50128163821866,-5.99486546825813,122.832611181361,6.32604536115264,123.163791074256,-1.2523097684676,0.156987092606515,-1.81446578894805,430.469944930426,430.868418181818,0.0229631447427195,67.362036200111,0.135937992477509,24.2524016000532,24.2887932352941,-8.13256550185704e-06,113.798706594193,1,0,1,0,47252,0,0,0,0,1.37,0.5,"0: Broadleaf",2,"True",1679451126.2,420.3459,420.021,24.29061,24.24866,419.7093,23.88402,500.2338,89.72829,0.09995123,28.02867,27.48906,999.9,0,0,10012.014,0,1.05719,0.3249787,430.8108,430.459,0.04196148,420.021,24.24866,2.179555,2.175791,18.81282,18.78515,0,0,0,0,2.7014,0,-23.87812,-2.75419,34.75,39.937,37.4685,39.187,36.0186,0,0,0,1679451149.8,0,1679450769.5,"21:06:09",1679450764,1679450769.5,4,-0.386,0.086,0.636,0.437,420,25,1.08,0.17,0.341735146341463,-0.223172822299651,0.0405545259845587,0,0.0305806170731707,0.0765164947735191,0.00760380080120085,1,1,2,"1/2",2.87846,2.71044,0.0910706,0.0910528,0.102796,0.10292,25724.8,22375.6,25316.2,23964.3,38732.2,35550.7,45734.5,42707.1,1.81098,1.9035,0.0987612,0,25.8666,999.9,58.729,28.873,26.1315,54.2602,40.7572,1,-0.168227,-1.79106,20.2391,5.23481,11.9902,4.95685,3.304,9999,999.9,9999,9999,1.86843,1.86413,1.87175,1.86247,1.86194,1.86844,1.85853,1.86497,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.637,0.4065,0.381477694450777,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,0.0156051079356458,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,6.1,6,1.05103,2.36816,1.44775,2.31079,1.44409,2.44995,33.6029,24.3589,18,426.63,468.512,28.7541,25.3811,30,25.218,25.203,21.0993,22.748,100,28.7557,420,24.3175,96.8197,100.442,NA,5
18,1679451134,812,"20230321 21:12:14","21:12:14",5,"pas_smi25_t1_ch5","gibson",1679451131.5,0.000164520307136587,0.164520307136587,-1.45950899672221,420.360111536207,650.727183323708,58.4534251232092,37.7600458904486,0.00953524388928484,4.20923375373233,0.00952325998824942,0.00595311291983176,0,28.0003915267438,27.4866,3.6827342183826,57.3843618476291,2.18155621968011,3.80165632140813,1.50117799870249,-7.2553455447235,123.491810528852,6.37971458405249,122.616179568181,-1.45502227873907,0.178605698551353,-1.45950899672221,430.418482445712,430.826454545454,0.00033853713035515,67.362036200111,0.164520307136587,24.2411721166305,24.2852302941176,-1.22000912431707e-05,113.798706594193,1,0,1,0,47175,0,0,0,0,1.37,0.5,"0: Broadleaf",2,"True",1679451131.5,420.360111111111,419.982222222222,24.2859666666667,24.2382444444444,419.723555555556,23.8795888888889,500.285333333333,89.7276666666667,0.100185344444444,28.0307888888889,27.4866,999.9,0,0,9970.76555555556,0,1.05719,0.377844888888889,430.823,430.414888888889,0.0477070222222222,419.982222222222,24.2382444444444,2.17912222222222,2.17484111111111,18.8096555555556,18.7781777777778,0,0,0,0,2.7677,0,-23.8743333333333,-2.77968888888889,34.7706666666667,39.937,37.486,39.187,36.0482222222222,0,0,0,1679451154.6,0,1679450769.5,"21:06:09",1679450764,1679450769.5,4,-0.386,0.086,0.636,0.437,420,25,1.08,0.17,0.344296390243902,0.0874993797909404,0.0379004601638054,1,0.0367610243902439,0.0768455770034843,0.00762402438469536,1,2,2,"2/2",2.87828,2.71005,0.0910629,0.0910487,0.102784,0.102897,25725,22375.9,25316.2,23964.6,38732.9,35552.3,45734.9,42707.8,1.81105,1.90368,0.0988618,0,25.8664,999.9,58.729,28.842,26.0828,54.0002,40.6571,1,-0.168587,-1.80511,20.2389,5.23451,11.989,4.95665,3.304,9999,999.9,9999,9999,1.86844,1.86413,1.87176,1.86249,1.86189,1.86844,1.85852,1.86497,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.637,0.4063,0.381477694450777,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,0.0156051079356458,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,6.2,6.1,1.05103,2.39014,1.44775,2.31079,1.44409,2.24487,33.6029,24.3502,18,426.672,468.615,28.7605,25.3789,30,25.218,25.2023,21.0999,22.4736,100,28.7658,420,24.3175,96.8201,100.444,NA,5
19,1679451139,817,"20230321 21:12:19","21:12:19",5,"pas_smi25_t1_ch5","gibson",1679451136.2,0.000169093411870517,0.169093411870517,-2.02313646254808,420.415600584206,735.177908425517,66.0394390229415,37.7650227256343,0.00979818189921551,4.21960998813411,0.00978555951002176,0.00611710738546198,0,28.0053008328758,27.48686,3.682790252056,57.3570464326841,2.18123988455658,3.80291528280932,1.50155036749942,-7.45701946348982,125.029467354821,6.44345917022478,124.015907061556,-1.59977929404656,0.144522279118784,-2.02313646254808,430.424319236881,430.917496969697,0.01547590507835,67.362036200111,0.169093411870517,24.2357675612738,24.2810264705882,-8.93260389009122e-06,113.798706594193,1,0,1,0,47427,0,0,0,0,1.37,0.5,"0: Broadleaf",2,"True",1679451136.2,420.4156,419.9941,24.28245,24.24383,419.779,23.87622,500.2271,89.72802,0.09981387,28.03647,27.48686,999.9,0,0,10003.554,0,1.05719,0.421698,430.8784,430.4293,0.03860647,419.9941,24.24383,2.178815,2.175352,18.80741,18.78193,0,0,0,0,2.74256,0,-23.68304,-2.78399,34.7996,39.937,37.4874,39.187,36.062,0,0,0,1679451160,0,1679450769.5,"21:06:09",1679450764,1679450769.5,4,-0.386,0.086,0.636,0.437,420,25,1.08,0.17,0.359872243902439,0.311064104529616,0.0443856242766542,0,0.0407696707317073,0.0375874160278746,0.0059777316133375,1,1,2,"1/2",2.87791,2.71017,0.0910765,0.0910522,0.102779,0.102959,25724.9,22375.9,25316.4,23964.6,38733.2,35550,45734.9,42708.1,1.81105,1.90355,0.0994019,0,25.8693,999.9,58.729,28.862,26.113,53.8902,41.4543,1,-0.16841,-1.81553,20.2386,5.23451,11.99,4.9564,3.304,9999,999.9,9999,9999,1.86843,1.86411,1.87178,1.86249,1.86194,1.86844,1.85852,1.86499,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.636,0.4062,0.381477694450777,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,0.0156051079356458,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,6.2,6.2,1.05225,2.3877,1.44897,2.31079,1.44409,2.31812,33.6029,24.3589,18,426.672,468.537,28.7704,25.3774,30.0002,25.218,25.2023,21.0988,22.4736,100,28.7759,420,24.3175,96.8205,100.444,NA,5
20,1679451144,822,"20230321 21:12:24","21:12:24",5,"pas_smi25_t1_ch5","gibson",1679451141.5,9.75029176348647e-05,0.0975029176348647,-1.6181800126595,420.44333380413,862.02865694478,77.4357342482207,37.7682783520017,0.00564022262785009,4.2069916946603,0.00563602504634026,0.00352289252086963,0,28.0176092596074,27.4953222222222,3.68461438673521,57.3615948478528,2.18130649008078,3.80272985063705,1.50330789665442,-4.29987866769753,122.546523853352,6.33468257928698,124.581327764941,-1.6599855800418,0.0968055717021978,-1.6181800126595,430.441736480513,430.899745454546,-0.00079802347146706,67.362036200111,0.0975029176348647,24.257124900513,24.2831505882353,3.34909976959172e-06,113.798706594193,1,0,1,0,47261,0,0,0,0,1.37,0.5,"0: Broadleaf",2,"True",1679451141.5,420.443333333333,419.999888888889,24.2827,24.2568333333333,419.806555555556,23.8764666666667,500.27,89.7294666666667,0.100185311111111,28.0356333333333,27.4953222222222,999.9,0,0,9963.47666666667,0,1.05719,0.443284888888889,430.906888888889,430.441222222222,0.0258613,419.999888888889,24.2568333333333,2.17887444444444,2.17655333333333,18.8078222222222,18.7907777777778,0,0,0,0,2.79842222222222,0,-23.9266666666667,-2.77017777777778,34.812,39.937,37.5,39.187,36.062,0,0,0,1679451164.8,0,1679450769.5,"21:06:09",1679450764,1679450769.5,4,-0.386,0.086,0.636,0.437,420,25,1.08,0.17,0.385102097560976,0.491883428571428,0.0541032010368103,0,0.0388725097560976,-0.0495875979094075,0.00851431026966938,1,1,2,"1/2",2.87815,2.70982,0.0910729,0.0910531,0.102788,0.102958,25724.9,22375.9,25316.4,23964.7,38732.6,35550.1,45734.8,42708.1,1.8113,1.90375,0.098642,0,25.8768,999.9,58.729,28.862,26.1129,54.2902,41.8029,1,-0.168742,-1.80849,20.2387,5.23511,11.9912,4.9564,3.304,9999,999.9,9999,9999,1.86844,1.86412,1.87178,1.86249,1.86193,1.86844,1.85852,1.865,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.637,0.4064,0.381477694450777,0.000907279173934401,-8.99695527370061e-07,4.44952496222222e-10,0.0156051079356458,-0.0225371605359267,0.00203451205433426,-1.69783905009899e-05,1,1918,2,28,6.3,6.2,1.05103,2.36938,1.44775,2.31079,1.44409,2.43408,33.5804,24.3589,18,426.796,468.662,28.7794,25.3758,30,25.216,25.2023,21.0986,22.4736,100,28.7808,420,24.3175,96.8202,100.444,NA,5
