obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd.dt,αVc,Edyn,Hr,Hs,dHs.dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME.1,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time.1,hhmmss.1,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2.MN,ΔCO2.SLP,ΔCO2.SD,ΔCO2.OK,ΔH2O.MN,ΔH2O.SLP,ΔH2O.SD,ΔH2O.OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_.,Flow_.,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccH2O_des,CO2_hrs,AccH2O_hum,AccCO2_soda,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_.,Desiccant_.,Humidifier_.,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA.,chamber
11,1679421715,50,20230321 13:01:54,13:01:54,5,pas_smi25_t1_ch5,gibson,1679421707,0.001239666,1.239666444,6.412189173,321.3309268,173.3483731,15.59342762,28.90509128,0.073243751,4.219670593,0.072544726,0.045402702,321.5139804,20.52821178,20.04518214,2.3531868,37.28271449,0.843332176,2.261992421,1.509854624,-54.66929018,-144.8938169,-6.884463973,115.0664093,-84.30080946,1.300861876,6.412189173,285.9217993,300.5464485,-3.280301413,67.67971381,1.239666444,9.039415218,9.375782706,-4.58E-07,125.5925992,3,1,1,0,48652,1999.990714,1681.191921,0.840599863,0.160757737,1.37,0.5,0: Broadleaf,2,TRUE,1679421707,321.3309286,298.3552857,9.375120357,9.0221525,320.9969643,9.562999286,500.1794286,89.854325,0.099952254,19.40826071,20.04518214,999.9,0,0,9989.683929,0,11.60021429,22.97572143,324.3719643,301.07125,0.352967607,298.3552857,9.0221525,0.842395,0.810679357,4.442496786,3.895664643,1999.990714,0.980003286,0.019996571,0,2.580114286,0,2628.433929,16705.35,41.4415,43.625,42.625,41.67371429,40.625,1960,39.99071429,0,1679421735,0,1679416288,11:31:27,1679416288,1679416288,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,22.7075275,4.50751182,0.442335443,0,0.3664603,-0.261793846,0.025627107,0,0,2,0/2,2.87301,2.71027,0.0689764,0.0644701,0.0519772,0.0499889,26482.5,22987.6,25448.3,23925.2,41180.3,37593.3,45984.4,42638.9,1.79948,1.851,0.017684,0,19.7261,999.9,26.132,30.021,12.4051,55.9915,46.3341,1,-0.0940981,5.31039,20.1523,5.23496,11.992,4.95715,3.30393,9999,999.9,9999,9999,1.86844,1.86417,1.8718,1.86249,1.86201,1.86844,1.85852,1.86507,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.322,-0.1879,0.120863778,0.000907279,-9.00E-07,4.45E-10,-0.143567473,-0.022537161,0.002034512,-1.70E-05,1,1918,2,28,90.5,90.5,0.717773,2.3877,1.44897,2.30347,1.44409,2.23389,34.7608,24.2889,18,425.132,441.786,14.3934,25.961,30.0003,25.8835,25.8577,14.3818,29.7321,10.4472,14.3757,252.01,9.11166,97.3402,100.281,NA,5
12,1679421719,54.5,20230321 13:01:59,13:01:59,5,pas_smi25_t1_ch5,gibson,1679421711,0.001232748,1.232748216,6.466805938,306.9087839,157.6686301,14.18292038,27.60766579,0.072995435,4.222590518,0.072301593,0.045250285,321.515255,20.52689399,20.02159286,2.349752703,37.28341994,0.843250333,2.261730106,1.50650237,-54.36419631,-140.0484212,-6.64877132,120.4538663,-85.30860903,1.251558501,6.466805938,270.665388,285.5473273,-3.3348614,67.67971381,1.232748216,9.047112381,9.3815445,4.72E-06,125.5925992,3,1,1,0,48894,1999.998571,1681.198532,0.840599866,0.160757742,1.37,0.5,0: Broadleaf,2,TRUE,1679421711,306.9087857,283.6483929,9.374241786,9.034659643,306.5816786,9.562131429,500.1917143,89.85402143,0.099955918,19.40639643,20.02159286,999.9,0,0,9998.948571,0,11.59247143,23.26042143,309.8128929,286.2341786,0.339581571,283.6483929,9.034659643,0.842313214,0.8118005,4.441112143,3.915320357,1999.998571,0.980003286,0.019996571,0,2.577717857,0,2629.352857,16705.41786,41.446,43.625,42.625,41.68035714,40.625,1960.0075,39.99107143,0,1679421740,0,1679416288,11:31:27,1679416288,1679416288,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,23.055795,4.315668293,0.433832639,0,0.350307275,-0.209254841,0.021887281,0,0,2,0/2,2.87294,2.71029,0.066115,0.0616645,0.0519984,0.04999,26563.6,23056.2,25448.1,23924.8,41179,37592.9,45984.1,42638.6,1.79925,1.85107,0.015609,0,19.7261,999.9,26.132,30.001,12.3916,55.9415,45.4487,1,-0.0940168,5.23107,20.1545,5.23421,11.992,4.95685,3.30393,9999,999.9,9999,9999,1.86844,1.86417,1.8718,1.86249,1.862,1.86845,1.85852,1.86507,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.315,-0.1878,0.120863778,0.000907279,-9.00E-07,4.45E-10,-0.143567473,-0.022537161,0.002034512,-1.70E-05,1,1918,2,28,90.5,90.5,0.686035,2.39014,1.44775,2.30347,1.44409,2.27905,34.7608,24.2889,18,425.028,441.856,14.3596,25.964,30.0003,25.8865,25.8609,13.7879,29.436,10.4472,14.3655,231.692,9.09477,97.3394,100.28,NA,5
13,1679421725,60,20230321 13:02:04,13:02:04,5,pas_smi25_t1_ch5,gibson,1679421717,0.001238061,1.238061443,6.439802121,288.7874982,141.5007758,12.72846181,25.9773886,0.073451998,4.226698121,0.072750169,0.045531353,321.520271,20.51842888,20.00474643,2.347302911,37.31523696,0.843630434,2.260820251,1.503672477,-54.59850964,-137.8196934,-6.535823145,122.5662449,-85.33826806,1.217764359,6.439802121,253.4587767,267.7923091,-3.223629884,67.67971381,1.238061443,9.049028014,9.384925559,1.80E-06,125.5925992,3,1,1,0,49137,2000.03,1681.224932,0.840599857,0.160757724,1.37,0.5,0: Broadleaf,2,TRUE,1679421717,288.7875,265.51025,9.378537857,9.048128571,288.4692143,9.566377857,500.1949643,89.85336071,0.099939768,19.39992857,20.00474643,999.9,0,0,10012.01214,0,11.59063214,23.27717857,291.5213929,267.9345357,0.3304085,265.51025,9.048128571,0.842693036,0.81300475,4.44755,3.936415357,2000.03,0.980003714,0.019996229,0,2.565482143,0,2630.498929,16705.68571,41.4505,43.625,42.625,41.687,40.625,1960.038929,39.99107143,0,1679421744,0,1679416288,11:31:27,1679416288,1679416288,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,23.1772925,0.436384615,0.295219498,0,0.338050675,-0.098829625,0.013376667,1,1,2,2-Jan,2.87286,2.71042,0.0626475,0.0579371,0.0520171,0.0500402,26662.1,23147.8,25448,23925,41177.8,37590.7,45983.7,42638.5,1.79965,1.85085,0.0162683,0,19.7261,999.9,26.132,30.021,12.4068,54.7515,45.9535,1,-0.0943521,4.83547,20.1666,5.23361,11.992,4.95625,3.30395,9999,999.9,9999,9999,1.86844,1.86417,1.87179,1.8625,1.86202,1.86847,1.85854,1.86507,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.305,-0.1877,0.120863778,0.000907279,-9.00E-07,4.45E-10,-0.143567473,-0.022537161,0.002034512,-1.70E-05,1,1918,2,28,90.6,90.6,0.646973,2.36572,1.44775,2.30347,1.44409,2.4231,34.7608,24.3064,18,425.28,441.752,14.3576,25.9681,30,25.8905,25.8647,12.9661,29.436,10.4472,14.4588,218.187,9.09477,97.3388,100.28,NA,5
14,1679421730,65,20230321 13:02:09,13:02:09,5,pas_smi25_t1_ch5,gibson,1679421722,0.001241809,1.241808944,4.743093662,271.5992209,162.1249438,14.58362566,24.43116571,0.073865121,4.234795528,0.07315676,0.045786052,321.5153457,20.50988615,19.98264074,2.344091718,37.35534912,0.84423306,2.260005809,1.499858658,-54.76377444,-134.3591011,-6.358618551,126.0338516,-86.17241554,1.221887867,4.743093662,235.842117,251.2018061,-3.335021293,67.67971381,1.241808944,9.059233941,9.396140559,2.51E-06,125.5925992,2,0,1,0,48888,1999.999259,1681.1991,0.840599861,0.160757732,1.37,0.5,0: Broadleaf,2,TRUE,1679421722,271.5992222,248.0878889,9.385268148,9.05373963,271.2896296,9.57303037,500.1909259,89.85311852,0.099885144,19.39413704,19.98264074,999.9,0,0,10037.66185,0,11.59281111,23.51114815,274.1722222,250.3547778,0.331528222,248.0878889,9.05373963,0.843295593,0.81350663,4.457756667,3.945192593,1999.999259,0.980003481,0.019996415,0,2.533592593,0,2631.734444,16705.42222,41.458,43.6272963,42.625,41.687,40.625,1960.008519,39.99074074,0,1679421750,0,1679416288,11:31:27,1679416288,1679416288,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,23.4674525,1.976813133,0.430068461,0,0.330647575,0.007385955,0.002753825,1,1,2,2-Jan,2.87334,2.71078,0.0593157,0.0544992,0.0520558,0.050044,26756.8,23232.5,25448,23925.2,41175.9,37590.7,45983.6,42638.7,1.80033,1.85018,0.014022,0,19.7257,999.9,26.132,30.001,12.3906,55.0015,45.4848,1,-0.0960086,4.74508,20.1698,5.23421,11.992,4.95675,3.3039,9999,999.9,9999,9999,1.86844,1.86417,1.8718,1.86251,1.86198,1.86846,1.85854,1.86508,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.297,-0.1876,0.120863778,0.000907279,-9.00E-07,4.45E-10,-0.143567473,-0.022537161,0.002034512,-1.70E-05,1,1918,2,28,90.7,90.7,0.617676,2.36938,1.44775,2.30347,1.44409,2.44873,34.7608,24.2976,18,425.686,441.378,14.4356,25.9719,29.9991,25.8944,25.8685,12.2155,29.436,10.4472,14.4668,198.057,9.09477,97.3387,100.28,NA,5
15,1679421735,70,20230321 13:02:14,13:02:14,5,pas_smi25_t1_ch5,gibson,1679421727,0.001269042,1.269042149,6.210678431,256.2491411,118.447765,10.6546654,23.05023533,0.075506673,4.2356393,0.074766794,0.046795117,321.5166024,20.50073598,19.98561071,2.344522929,37.38939799,0.844796366,2.259454313,1.499726563,-55.96475876,-135.9598378,-6.433061264,123.1589445,-86.71163352,1.230495895,6.210678431,219.6867304,234.5918182,-3.325247678,67.67971381,1.269042149,9.060244626,9.404534206,2.31E-06,125.5925992,3,1,1,0,48655,2000.007143,1681.205721,0.840599859,0.160757727,1.37,0.5,0: Broadleaf,2,TRUE,1679421727,256.2491429,232.5859286,9.391589286,9.057732143,255.9475357,9.5792775,500.1981429,89.852525,0.099914354,19.39021429,19.98561071,999.9,0,0,10040.39929,0,11.59058214,23.66307143,258.6783571,234.7120714,0.333856643,232.5859286,9.057732143,0.843858,0.81386,4.467277143,3.951370714,2000.007143,0.980003571,0.019996343,0,2.545085714,0,2632.686071,16705.48571,41.464,43.63164286,42.625,41.687,40.625,1960.016429,39.99071429,0,1679421755,0,1679416288,11:31:27,1679416288,1679416288,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,23.567875,2.22852833,0.443058968,0,0.332683425,0.021899606,0.003912706,1,1,2,2-Jan,2.87301,2.71027,0.0559049,0.0507837,0.0520967,0.0500462,26853.5,23323.5,25447.7,23924.9,41174.6,37590.3,45984.3,42638.5,1.79953,1.85015,0.0178479,0,19.7232,999.9,26.132,30.021,12.4054,54.6815,45.3886,1,-0.0957469,4.7623,20.1694,5.23526,11.992,4.9572,3.30398,9999,999.9,9999,9999,1.86844,1.86417,1.8718,1.86249,1.86199,1.86845,1.85852,1.86507,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.288,-0.1875,0.120863778,0.000907279,-9.00E-07,4.45E-10,-0.143567473,-0.022537161,0.002034512,-1.70E-05,1,1918,2,28,90.8,90.8,0.576172,2.40356,1.44775,2.30347,1.44409,2.46216,34.7608,24.3064,18,425.263,441.393,14.4709,25.9753,29.9999,25.8977,25.8723,11.522,29.436,10.4472,14.4893,184.619,9.09259,97.3393,100.28,NA,5
16,1679421740,75,20230321 13:02:19,13:02:19,5,pas_smi25_t1_ch5,gibson,1679421732,0.00126777,1.267770433,4.430685461,238.9223321,139.0046405,12.50377175,21.49158687,0.075419618,4.228439852,0.074680191,0.04674095,321.5126857,20.50062457,19.99183704,2.345427155,37.42479788,0.845483816,2.259153994,1.499943339,-55.90867611,-137.6351641,-6.523555802,121.4452897,-88.66019732,1.248096804,4.430685461,201.8206472,217.5922242,-3.400193219,67.67971381,1.267770433,9.061227596,9.405148647,4.41E-06,125.5925992,3,1,1,0,48448,1999.982593,1681.1851,0.840599866,0.160757742,1.37,0.5,0: Broadleaf,2,TRUE,1679421732,238.9223333,214.721,9.399257778,9.060631481,238.6301481,9.586857037,500.2035926,89.85217778,0.100011619,19.38807778,19.99183704,999.9,0,0,10017.6537,0,11.59605926,24.20115556,241.1890741,216.6844815,0.338626111,214.721,9.060631481,0.844543852,0.814117444,4.478882222,3.95586963,1999.982593,0.980003185,0.019996652,0,2.547159259,0,2634.043704,16705.27037,41.47433333,43.64107407,42.625,41.687,40.625,1959.991852,39.99074074,0,1679421759,0,1679416288,11:31:27,1679416288,1679416288,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,23.89252,5.404365478,0.610050642,0,0.336318375,0.058074383,0.006285292,1,1,2,2-Jan,2.8729,2.70998,0.0523472,0.0472463,0.0520954,0.0500496,26954.5,23410,25447.6,23924.5,41173.6,37589.3,45983.2,42637.6,1.79918,1.85058,0.0171289,0,19.7194,999.9,26.132,30.021,12.4066,55.3515,45.2965,1,-0.0955666,4.87875,20.1655,5.23421,11.992,4.9567,3.3039,9999,999.9,9999,9999,1.86844,1.86417,1.8718,1.86252,1.86202,1.86845,1.85852,1.86506,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.278,-0.1875,0.120863778,0.000907279,-9.00E-07,4.45E-10,-0.143567473,-0.022537161,0.002034512,-1.70E-05,1,1918,2,28,90.9,90.9,0.546875,2.38403,1.44775,2.30347,1.44409,2.44629,34.7608,24.3064,18,425.095,441.675,14.4941,25.979,30.0001,25.9014,25.8756,10.7918,29.436,10.4472,14.4725,164.494,9.09379,97.3375,100.278,NA,5
17,1679421745,80,20230321 13:02:24,13:02:24,5,pas_smi25_t1_ch5,gibson,1679421737,0.001285269,1.285269402,4.46655096,223.3111773,124.3301069,11.1837786,20.08735315,0.076465842,4.213271672,0.075703162,0.047382366,321.518105,20.50062167,19.99597143,2.346027746,37.44623902,0.845936291,2.259068768,1.500091455,-56.68038063,-138.2182816,-6.574897999,120.0445448,-88.30769821,1.263794503,4.46655096,186.2452783,201.2593455,-3.250736211,67.67971381,1.285269402,9.061713058,9.410417294,-9.84E-07,125.5925992,3,1,1,0,48578,2000.016429,1681.213532,0.840599861,0.160757732,1.37,0.5,0: Broadleaf,2,TRUE,1679421737,223.3111786,199.2028929,9.404276786,9.061405714,223.0278214,9.591817143,500.2218214,89.85213571,0.100160436,19.38747143,19.99597143,999.9,0,0,9969.706786,0,11.6095,24.10819286,225.4309286,201.0245,0.342871429,199.2028929,9.061405714,0.844994357,0.814186607,4.486503571,3.9570775,2000.016429,0.980003429,0.019996457,0,2.558735714,0,2635.21,16705.56071,41.47075,43.64714286,42.625,41.687,40.625,1960.025357,39.99107143,0,1679421765,0,1679416288,11:31:27,1679416288,1679416288,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,24.0593775,0.695487805,0.393655836,0,0.339017975,0.061314608,0.006322737,1,1,2,2-Jan,2.87293,2.70983,0.0488355,0.0434981,0.0521153,0.0500541,27053.9,23502.1,25447.1,23924.5,41172.3,37589.3,45982.8,42637.9,1.79935,1.85058,0.0151396,0,19.7164,999.9,26.132,30.021,12.4056,55.7215,45.3005,1,-0.0945808,4.9521,20.1634,5.23421,11.992,4.9569,3.3039,9999,999.9,9999,9999,1.86844,1.86417,1.87179,1.8625,1.862,1.86844,1.85853,1.86506,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.269,-0.1875,0.120863778,0.000907279,-9.00E-07,4.45E-10,-0.143567473,-0.022537161,0.002034512,-1.70E-05,1,1918,2,28,91,91,0.50415,2.39258,1.44775,2.30347,1.44409,2.44873,34.7608,24.3064,18,425.216,441.706,14.4856,25.9829,30.0006,25.9047,25.8794,10.0718,29.436,10.4472,14.4716,151.063,9.09389,97.3364,100.278,NA,5
18,1679421749,84.5,20230321 13:02:29,13:02:29,5,pas_smi25_t1_ch5,gibson,1679421741,0.001279554,1.279554152,3.57725747,208.6076776,128.2601517,11.53729098,18.76473281,0.076176709,4.212560504,0.075419629,0.047204662,321.5141514,20.50087308,19.99078929,2.345274972,37.46178607,0.846236361,2.258932234,1.499038611,-56.42833809,-137.2386663,-6.529194841,121.3179521,-89.35196467,1.273626411,3.57725747,170.1769487,186.0839939,-3.380019939,67.67971381,1.279554152,9.062825391,9.409966265,2.56E-06,125.5925992,3,1,1,0,48731,1999.991786,1681.192821,0.840599863,0.160757736,1.37,0.5,0: Broadleaf,2,TRUE,1679421741,208.6076786,184.2074643,9.407616071,9.062058929,208.3328571,9.595117857,500.1931429,89.85219286,0.100070782,19.3865,19.99078929,999.9,0,0,9967.453929,0,11.61858214,24.40008214,210.5885714,185.8921071,0.345557821,184.2074643,9.062058929,0.845294929,0.814245857,4.491586429,3.958112143,1999.991786,0.980003286,0.019996571,0,2.536935714,0,2636.516429,16705.36429,41.45725,43.65378571,42.625,41.687,40.625,1960.001071,39.99071429,0,1679421770,0,1679416288,11:31:27,1679416288,1679416288,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,24.22735366,1.87404669,0.450398098,0,0.342933341,0.039980822,0.004298586,1,1,2,2-Jan,2.87275,2.71031,0.0454962,0.0400439,0.0521125,0.0500526,27148.5,23586.9,25446.8,23924.5,41171.5,37588.9,45982,42637.5,1.79915,1.85045,0.0148453,0,19.7149,999.9,26.132,30.021,12.4054,55.2515,46.1699,1,-0.0941463,4.94671,20.1635,5.23421,11.992,4.9571,3.30395,9999,999.9,9999,9999,1.86844,1.86417,1.8718,1.86252,1.86202,1.86844,1.85853,1.86507,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.259,-0.1875,0.120863778,0.000907279,-9.00E-07,4.45E-10,-0.143567473,-0.022537161,0.002034512,-1.70E-05,1,1918,2,28,91,91,0.473633,2.3999,1.44775,2.30347,1.44409,2.41333,34.7608,24.2976,18,425.13,441.656,14.4781,25.9853,30.0005,25.9081,25.8825,9.37478,29.436,10.4472,14.4769,130.917,9.06955,97.3348,100.278,NA,5
19,1679421755,90,20230321 13:02:34,13:02:34,5,pas_smi25_t1_ch5,gibson,1679421747,0.001271257,1.271256694,3.434239663,190.2173919,112.9866066,10.16336374,17.11042222,0.075782728,4.213511319,0.075033585,0.046962681,321.5139804,20.50114573,19.97746429,2.343340315,37.46921195,0.84635013,2.258788179,1.496990184,-56.0624202,-134.4755889,-6.395825751,124.5801455,-89.17063619,1.274742597,3.434239663,152.3308832,167.8670061,-3.297987178,67.67971381,1.271256694,9.063577662,9.408488971,-6.69E-07,125.5925992,2,0,1,0,48701,1999.990714,1681.191921,0.840599863,0.160757737,1.37,0.5,0: Broadleaf,2,TRUE,1679421747,190.2173929,165.8611071,9.408915357,9.063064643,189.9536071,9.596401786,500.2058929,89.8519,0.100033704,19.385475,19.97746429,999.9,0,0,9970.49,0,11.62533214,24.35612857,192.0239286,167.3780714,0.345851143,165.8611071,9.063064643,0.845408821,0.814333429,4.493511786,3.959642143,1999.990714,0.980003286,0.019996571,0,2.511839286,0,2638.078929,16705.35714,41.4505,43.65157143,42.62942857,41.687,40.625,1960,39.99071429,0,1679421774,0,1679416288,11:31:27,1679416288,1679416288,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,24.4129025,0.810966979,0.405917922,0,0.3454894,0.00499155,0.0015925,1,1,2,2-Jan,2.87262,2.71008,0.0413962,0.0356989,0.0521122,0.0500585,27264.5,23693.2,25446.2,23924.1,41170.1,37588.3,45980.5,42637.2,1.79937,1.84988,0.0168271,0,19.7122,999.9,26.132,30.001,12.3921,55.1115,45.7612,1,-0.0940854,4.85939,20.166,5.23481,11.992,4.9569,3.30398,9999,999.9,9999,9999,1.86844,1.86417,1.87179,1.86253,1.86199,1.86846,1.85853,1.86507,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.248,-0.1875,0.120863778,0.000907279,-9.00E-07,4.45E-10,-0.143567473,-0.022537161,0.002034512,-1.70E-05,1,1918,2,28,91.1,91.1,0.432129,2.41333,1.44775,2.30347,1.44409,2.36816,34.7608,24.2976,18,425.283,441.343,14.4799,25.9894,30.0003,25.9117,25.8865,8.63879,29.436,10.4472,14.5017,117.47,9.06092,97.332,100.276,NA,5
20,1679421759,94.5,20230321 13:02:39,13:02:39,5,pas_smi25_t1_ch5,gibson,1679421751,0.001284428,1.28442838,2.842274833,175.5427849,111.778948,10.0546909,15.79034759,0.076605555,4.220184439,0.075841341,0.047468864,321.5120787,20.49561284,19.97411786,2.342854666,37.47762174,0.846466166,2.258590932,1.4963885,-56.64329154,-134.2465276,-6.37467998,124.2475795,-90.17910745,1.2776586,2.842274833,136.6296783,152.6951939,-3.371037313,67.67971381,1.28442838,9.064178172,9.412658353,1.08E-06,125.5925992,2,0,1,0,48792,1999.978929,1681.182011,0.840599862,0.160757733,1.37,0.5,0: Broadleaf,2,TRUE,1679421751,175.5427857,150.9043929,9.410244286,9.06359,175.2881429,9.597715357,500.1872857,89.85164286,0.099918486,19.38407143,19.97411786,999.9,0,0,9991.606429,0,11.62533214,24.638225,177.2102857,152.2847143,0.346653821,150.9043929,9.06359,0.845525714,0.814378393,4.4954875,3.960426429,1999.978929,0.980003286,0.019996571,0,2.536585714,0,2639.361429,16705.25,41.45275,43.65378571,42.63828571,41.687,40.625,1959.988571,39.99035714,0,1679421779,0,1679416288,11:31:27,1679416288,1679416288,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,24.448115,3.038177111,0.436766235,0,0.346096225,0.005201797,0.001637283,1,1,2,2-Jan,2.87282,2.71021,0.0379182,0.0322728,0.0521233,0.0500583,27363.1,23777.1,25446,23923.8,41169.7,37588,45980.6,42636.9,1.7998,1.84962,0.0159889,0,19.7088,999.9,26.132,30.001,12.3926,55.4515,45.3405,1,-0.0942073,4.82459,20.1669,5.23406,11.9918,4.95685,3.30393,9999,999.9,9999,9999,1.86844,1.86417,1.87179,1.86252,1.86199,1.86847,1.85854,1.86508,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.237,-0.1875,0.120863778,0.000907279,-9.00E-07,4.45E-10,-0.143567473,-0.022537161,0.002034512,-1.70E-05,1,1918,2,28,91.2,91.2,0.39917,2.41943,1.44897,2.30347,1.44409,2.33398,34.7608,24.2976,18,425.542,441.218,14.4972,25.9919,30.0001,25.9147,25.8897,8.02107,29.436,10.4472,14.51,97.3279,9.05414,97.3319,100.276,NA,5
21,1679421765,100,20230321 13:02:44,13:02:44,5,pas_smi25_t1_ch5,gibson,1679421757,0.001281014,1.281013774,2.663822639,157.1601064,97.43143621,8.764138207,14.13684275,0.076377217,4.22318146,0.075618062,0.047328867,321.5122497,20.49336083,19.97727143,2.343312324,37.48384483,0.846494416,2.258291326,1.496817908,-56.49270744,-135.5453169,-6.431818997,123.0424064,-89.52270124,1.274701138,2.663822639,119.260659,134.7585515,-3.247609667,67.67971381,1.281013774,9.064695729,9.412272735,-1.72E-06,125.5925992,3,1,1,0,48913,1999.98,1681.182911,0.840599861,0.160757732,1.37,0.5,0: Broadleaf,2,TRUE,1679421757,157.1601071,132.6951429,9.410527857,9.064678929,156.9173929,9.597995714,500.1913929,89.85192857,0.099924211,19.38193929,19.97727143,999.9,0,0,10001.05,0,11.62533214,24.46489286,158.653,133.909,0.345848071,132.6951429,9.064678929,0.845553929,0.814478786,4.495962143,3.96218,1999.98,0.980003286,0.019996571,0,2.537914286,0,2641.029286,16705.25,41.455,43.65378571,42.64271429,41.687,40.625,1959.989643,39.99035714,0,1679421785,0,1679416288,11:31:27,1679416288,1679416288,2,-0.389,0.348,0.376,0.446,419,29,0.41,0.14,24.5488775,-1.445062289,0.307464302,0,0.3463776,-0.005147122,0.001515941,1,1,2,2-Jan,2.87279,2.71033,0.0336963,0.0278246,0.0521292,0.0500677,27482.9,23886.3,25445.8,23923.8,41168.8,37587.8,45980.1,42637.2,1.79913,1.84962,0.0169314,0,19.7046,999.9,26.132,30.001,12.3919,54.7115,46.2099,1,-0.0940244,4.79637,20.1676,5.23481,11.992,4.9572,3.304,9999,999.9,9999,9999,1.86844,1.86417,1.87178,1.8625,1.86198,1.86845,1.85852,1.86507,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.226,-0.1874,0.120863778,0.000907279,-9.00E-07,4.45E-10,-0.143567473,-0.022537161,0.002034512,-1.70E-05,1,1918,2,28,91.3,91.3,0.360107,2.43164,1.44897,2.30347,1.44409,2.30469,34.7608,24.2976,18,425.194,441.245,14.5136,25.996,30.0003,25.9188,25.893,7.17947,29.436,10.4472,14.5282,83.9161,9.03995,97.331,100.276,NA,5
