obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd.dt,αVc,Edyn,Hr,Hs,dHs.dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME.1,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time.1,hhmmss.1,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2.MN,ΔCO2.SLP,ΔCO2.SD,ΔCO2.OK,ΔH2O.MN,ΔH2O.SLP,ΔH2O.SD,ΔH2O.OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_.,Flow_.,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccH2O_des,CO2_hrs,AccCO2_soda,AccH2O_hum,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_.,Desiccant_.,Humidifier_.,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA.,chamber
11,1679592202,50,20230323 12:23:21,12:23:21,5,pas_smi32_t4_ch5,gibson,1679592194,0.001643907,1.643906567,5.962747855,322.166034,216.7325278,19.50477479,28.9932296,0.09828379,4.225981585,0.097031372,0.060755803,321.513597,20.62004693,19.99112857,2.345324251,37.0851042,0.847681342,2.285773118,1.497642909,-72.49627961,-94.46773254,-4.484442768,150.0651421,-83.35113429,1.636424062,5.962747855,286.6749063,301.2999091,-3.273369852,67.30026882,1.643906567,8.97508769,9.42118021,7.43E-06,129.359545,6,1,1,0,48813,1999.988571,1681.1901,0.840599853,0.160757717,1.37,0.5,0: Broadleaf,2,TRUE,1679592194,322.1660357,299.4734643,9.419238214,8.975104643,321.649,9.527715714,500.0261429,89.89468214,0.099999286,19.57648929,19.99112857,999.9,0,0,10005.14464,0,10.4607,22.69260357,325.2293929,302.1854643,0.444134429,299.4734643,8.975104643,0.846739393,0.806814071,4.515978929,3.827757857,1999.988571,0.980005429,0.019994857,0,2.474607143,0,3034.073929,16705.34643,43.56425,45.946,44.857,43.991,42.59575,1959.998571,39.99,0,1679592225,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,22.4388875,4.069505066,0.453255094,0,0.4433918,0.010876998,0.001372789,1,1,2,2-Jan,2.85304,2.71027,0.068677,0.0642711,0.0515406,0.0494122,26058.8,22880.2,25043.7,23818.3,40569,37469.3,45286.1,42477.6,1.76413,1.82155,-0.00690296,0,20.1097,999.9,56.019,29.447,25.7141,56.9428,44.7236,1,0.0890955,6.42689,20.1167,5.23406,11.992,4.95695,3.30395,9999,999.9,9999,9999,1.86842,1.86407,1.8717,1.86249,1.86197,1.86843,1.85852,1.86498,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.508,-0.1085,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,972.5,972.4,0.712891,2.40112,1.44775,2.31445,1.44409,2.28271,34.8985,24.2626,18,421.873,442.387,13.9651,28.2914,30,28.2081,28.1857,14.2711,74.8981,0,13.9535,251.919,8.92885,95.8372,99.8766,NA,5
12,1679592207,55,20230323 12:23:26,12:23:26,5,pas_smi32_t4_ch5,gibson,1679592199,0.001645156,1.645155992,4.4606491,304.9180358,224.3948385,20.19508478,27.44201081,0.098360448,4.227930896,0.097106659,0.060802978,321.5135886,20.61941554,19.99223333,2.345484718,37.09068234,0.847811947,2.285781477,1.497672771,-72.55137926,-94.74970585,-4.495781283,149.7167222,-84.83488417,1.638455084,4.4606491,269.3062383,284.6241879,-3.329039127,67.30026882,1.645155992,8.975736938,9.422283217,-3.71E-06,129.359545,6,1,1,0,48785,1999.988519,1681.190056,0.840599853,0.160757717,1.37,0.5,0: Broadleaf,2,TRUE,1679592199,304.918037,281.8109259,9.420342963,8.97565,304.4071852,9.528804444,500.0164074,89.89801111,0.099980452,19.57654815,19.99223333,999.9,0,0,10010.93704,0,10.4607,23.10708519,307.8177778,284.3632593,0.44469463,281.8109259,8.97565,0.846870148,0.806892889,4.518184815,3.829147407,1999.988519,0.980005407,0.019994874,0,2.484437037,0,3036.639259,16705.34074,43.56433333,45.94633333,44.861,43.99066667,42.59,1959.998519,39.99,0,1679592229,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,22.88909,4.349842402,0.479290911,0,0.444450125,0.007207644,0.000919374,1,1,2,2-Jan,2.85293,2.71028,0.0655061,0.06106,0.0515453,0.0494129,26147.6,22958.8,25043.8,23818.4,40568.8,37469.4,45286.2,42477.9,1.76425,1.8219,-0.00724196,0,20.108,999.9,56.019,29.457,25.7309,57.0128,45.0801,1,0.0893369,6.50702,20.1138,5.23466,11.992,4.95695,3.3039,9999,999.9,9999,9999,1.86843,1.86411,1.87173,1.86249,1.86194,1.86841,1.85852,1.86501,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.502,-0.1084,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,972.6,972.5,0.681152,2.39014,1.44775,2.31445,1.44409,2.39624,34.8985,24.2714,18,421.944,442.614,13.961,28.2914,30.0002,28.2081,28.1875,13.5488,74.8981,0,13.9577,231.736,8.92192,95.8375,99.8772,NA,5
13,1679592212,60,20230323 12:23:31,12:23:31,5,pas_smi32_t4_ch5,gibson,1679592204,0.001640244,1.640244097,4.217730546,289.5011774,213.1512798,19.18345465,26.05488793,0.098096203,4.228046903,0.096849129,0.060641429,321.5101407,20.61851954,19.98965357,2.345110023,37.09923937,0.847914694,2.285531208,1.49719533,-72.3347647,-94.56600186,-4.486841769,150.1225323,-85.39855087,1.641633806,4.217730546,253.1146872,268.2205455,-3.272839656,67.30026882,1.640244097,8.976225834,9.421335245,6.67E-06,129.359545,6,1,1,0,48803,1999.966786,1681.171811,0.840599865,0.16075774,1.37,0.5,0: Broadleaf,2,TRUE,1679592204,289.5011786,266.2332143,9.421353214,8.975802857,288.9957857,9.5298,500.0218929,89.89926429,0.099982568,19.57478571,19.98965357,999.9,0,0,10011.16429,0,10.4607,23.26794643,292.2546429,268.6446071,0.44555075,266.2332143,8.975802857,0.846972643,0.806917929,4.519915357,3.829588571,1999.966786,0.980005,0.0199952,0,2.492239286,0,3038.955714,16705.15357,43.56425,45.94375,44.8525,43.98875,42.5845,1959.976429,39.99035714,0,1679592235,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,23.118385,2.409786867,0.322545183,0,0.444951375,0.011200041,0.001213452,1,1,2,2-Jan,2.85295,2.71032,0.0622982,0.0575998,0.0515403,0.0494118,26237.5,23043.1,25043.9,23818.1,40568.7,37469.1,45285.9,42477.5,1.76435,1.82195,-0.00816211,0,20.1063,999.9,56.019,29.447,25.7174,56.7828,44.6915,1,0.0892073,6.468,20.1153,5.23421,11.992,4.95695,3.3039,9999,999.9,9999,9999,1.86843,1.8641,1.87174,1.86249,1.86196,1.86844,1.85852,1.865,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.497,-0.1084,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,972.7,972.6,0.643311,2.40845,1.44775,2.31445,1.44409,2.28027,34.8985,24.2626,18,422,442.645,13.9569,28.2912,30.0001,28.2081,28.1875,12.8659,74.8981,0,13.9736,218.226,8.92478,95.8372,99.8762,NA,5
14,1679592217,65,20230323 12:23:36,12:23:36,5,pas_smi32_t4_ch5,gibson,1679592209,0.0016412,1.641200475,3.744910252,272.1291101,204.0294667,18.36242725,24.49132014,0.09823998,4.228016737,0.096989265,0.060729336,321.5123096,20.61644835,19.98109259,2.34386697,37.10558113,0.847958921,2.285259779,1.495908049,-72.37694095,-93.04967133,-4.414691491,151.6710058,-86.65880005,1.641379106,3.744910252,235.7049574,251.376703,-3.360409235,67.30026882,1.641200475,8.976680262,9.422116643,-1.18E-06,129.359545,6,1,1,0,48662,1999.98037,1681.183222,0.840599861,0.160757733,1.37,0.5,0: Broadleaf,2,TRUE,1679592209,272.1291111,248.5084074,9.421881111,8.976407407,271.6298889,9.53032037,500.0300741,89.89891852,0.099979926,19.57287407,19.98109259,999.9,0,0,10011.10741,0,10.4607,23.62071481,274.7175926,250.7593704,0.445473148,248.5084074,8.976407407,0.847016852,0.806969333,4.520662222,3.830493704,1999.98037,0.980005111,0.019995111,0,2.535988889,0,3041.778148,16705.27037,43.562,45.93933333,44.84933333,43.98366667,42.583,1959.99,39.99037037,0,1679592240,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,23.43597,3.697463415,0.422250452,0,0.445329375,0.000126765,0.000868562,1,1,2,2-Jan,2.85291,2.71032,0.0589446,0.0541928,0.0515427,0.0494143,26331.1,23126.8,25043.7,23818.5,40568.5,37469.5,45285.9,42478.1,1.76455,1.82167,-0.00783801,0,20.1063,999.9,56.019,29.477,25.7648,56.7928,45.0641,1,0.0889914,6.39867,20.1178,5.23406,11.992,4.957,3.30385,9999,999.9,9999,9999,1.86844,1.86412,1.87175,1.86249,1.86199,1.86844,1.85852,1.86501,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.49,-0.1084,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,972.8,972.7,0.610352,2.39258,1.44775,2.31445,1.44409,2.3938,34.8985,24.2714,18,422.113,442.477,13.9657,28.2889,29.9999,28.2081,28.1875,12.1372,74.8981,0,13.9905,198.152,8.91446,95.837,99.8776,NA,5
15,1679592222,70,20230323 12:23:41,12:23:41,5,pas_smi32_t4_ch5,gibson,1679592214,0.001637029,1.637028964,3.684731046,256.5998918,189.7597403,17.0777309,23.09311709,0.098018716,4.22492166,0.09677269,0.060593562,321.5170947,20.61542518,19.97768929,2.343372971,37.11161204,0.847962627,2.284898393,1.495410344,-72.19297733,-92.78616978,-4.405280466,152.1326671,-87.01674384,1.639984315,3.684731046,219.2876156,234.7625394,-3.317564619,67.30026882,1.637028964,8.977714,9.421988392,1.46E-06,129.359545,6,1,1,0,48643,2000.010357,1681.208411,0.840599852,0.160757715,1.37,0.5,0: Broadleaf,2,TRUE,1679592214,256.5998929,232.8742857,9.422163214,8.977072857,256.1060714,9.530598214,500.0353214,89.89658929,0.100007861,19.57032857,19.97768929,999.9,0,0,10001.58179,0,10.4607,23.72564286,259.0407143,234.9836786,0.445088821,232.8742857,8.977072857,0.84702025,0.807008321,4.520719286,3.831179286,2000.010357,0.980005429,0.019994857,0,2.479139286,0,3044.226429,16705.51786,43.562,45.93925,44.83675,43.9685,42.58225,1960.02,39.99035714,0,1679592244,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,23.63763659,1.942542857,0.285035283,0,0.445231854,-0.005117394,0.000896955,1,1,2,2-Jan,2.85302,2.71013,0.0555592,0.050605,0.0515422,0.0494209,26425.7,23214.6,25043.6,23818.6,40568.2,37469.4,45285.6,42478.5,1.76423,1.82162,-0.00726059,0,20.1063,999.9,56.019,29.477,25.7608,56.8928,44.6875,1,0.0886103,6.33369,20.1205,5.23436,11.992,4.95705,3.30393,9999,999.9,9999,9999,1.86844,1.86409,1.87176,1.86249,1.86199,1.86843,1.85852,1.86497,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.485,-0.1084,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,972.9,972.8,0.57251,2.41333,1.44775,2.31445,1.44409,2.2876,34.8985,24.2714,18,421.939,442.447,13.9815,28.2889,29.9997,28.2095,28.1875,11.4434,74.8981,0,14.0052,184.563,8.91597,95.8364,99.8784,NA,5
16,1679592227,75,20230323 12:23:46,12:23:46,5,pas_smi32_t4_ch5,gibson,1679592219,0.001650878,1.650877605,2.70696439,239.1294066,189.0477237,17.01346973,21.52060254,0.098860879,4.222950524,0.097592915,0.061108138,321.519145,20.61371334,19.97758148,2.343357324,37.11182808,0.847987327,2.284951647,1.495369997,-72.80370237,-92.63293136,-4.400063916,151.6824474,-87.99129307,1.637982783,2.70696439,202.1357346,218.028897,-3.347403834,67.30026882,1.650877605,8.978856548,9.426882797,1.27E-06,129.359545,6,1,1,0,48747,2000.023333,1681.2193,0.840599843,0.160757697,1.37,0.5,0: Broadleaf,2,TRUE,1679592219,239.1294074,215.1291481,9.422538519,8.977997778,238.6416296,9.530968148,500.0423333,89.89561111,0.100022796,19.5707037,19.97758148,999.9,0,0,9995.46037,0,10.4607,24.00031852,241.404037,217.0779259,0.44454,215.1291481,8.977997778,0.847044815,0.807082741,4.521133333,3.832488148,2000.023333,0.980005704,0.019994637,0,2.513625926,0,3046.910741,16705.63704,43.562,45.937,44.84,43.96266667,42.57833333,1960.033333,39.99,0,1679592250,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,23.8037425,2.964480675,0.345580086,0,0.444918825,-0.00872964,0.001097639,1,1,2,2-Jan,2.85302,2.71012,0.0520669,0.0470065,0.0515644,0.049423,26523.4,23302.9,25043.6,23818.9,40567.7,37469.5,45286.2,42478.7,1.76425,1.82162,-0.00828132,0,20.105,999.9,56.019,29.477,25.7647,56.9328,45.0441,1,0.0883028,6.30044,20.1214,5.23406,11.992,4.95705,3.30387,9999,999.9,9999,9999,1.86844,1.86408,1.87175,1.86249,1.86199,1.86843,1.85852,1.86502,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.479,-0.1084,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,973,972.9,0.540771,2.40356,1.44775,2.31445,1.44409,2.37793,34.9214,24.2801,18,421.96,442.447,13.9993,28.2869,29.9998,28.2105,28.1875,10.7257,75.1701,0,14.0205,164.263,8.90154,95.8373,99.8792,NA,5
17,1679592232,80,20230323 12:23:51,12:23:51,5,pas_smi32_t4_ch5,gibson,1679592224,0.001648201,1.648200787,3.180796562,223.5626777,166.1811058,14.95552464,20.11959855,0.098733051,4.221592881,0.097467941,0.061029778,321.514737,20.61568101,19.97518929,2.343010147,37.11642344,0.848154048,2.285117934,1.494856099,-72.6856547,-91.79211942,-4.361500226,152.6754627,-87.87257104,1.652075316,3.180796562,185.9254801,201.4816667,-3.305929411,67.30026882,1.648200787,8.980232262,9.42752972,2.46E-06,129.359545,6,1,1,0,48689,1999.995714,1681.1961,0.840599851,0.160757713,1.37,0.5,0: Broadleaf,2,TRUE,1679592224,223.5626786,199.5883214,9.424422143,8.976048214,223.0802143,9.532824643,500.0318571,89.89531786,0.100019304,19.571875,19.97518929,999.9,0,0,9991.2025,0,10.4607,23.97436071,225.6895357,201.3960714,0.448373643,199.5883214,8.976048214,0.847211393,0.806904821,4.523942857,3.829351429,1999.995714,0.980005429,0.019994857,0,2.535714286,0,3049.222143,16705.40714,43.562,45.9415,44.8435,43.955,42.57775,1960.005714,39.99,0,1679592255,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,23.96482,0.477766604,0.184022659,0,0.445945875,0.020955478,0.003566112,1,1,2,2-Jan,2.85318,2.71028,0.0485358,0.043353,0.0515651,0.0492703,26622.3,23392.5,25043.7,23819.3,40567.9,37475.9,45286.6,42479.2,1.76427,1.8212,-0.00869483,0,20.1046,999.9,56.019,29.477,25.7607,57.0328,44.6554,1,0.0878455,6.27011,20.1223,5.23436,11.992,4.957,3.304,9999,999.9,9999,9999,1.86844,1.86409,1.87173,1.86249,1.86196,1.86844,1.85852,1.865,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.474,-0.1083,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,973,972.9,0.50293,2.41821,1.44775,2.31445,1.44409,2.29614,34.9214,24.2714,18,421.97,442.188,14.0173,28.2865,29.9997,28.2099,28.1875,10.0474,75.1701,0,14.0425,150.779,8.8979,95.8378,99.8805,NA,5
18,1679592237,85,20230323 12:23:56,12:23:56,5,pas_smi32_t4_ch5,gibson,1679592229,0.001773675,1.773675335,1.570321052,206.1657773,177.0938297,15.93777596,18.55414147,0.106388831,4.222781731,0.104921899,0.0657063,321.5140829,20.59612617,19.97142963,2.342464603,37.10372257,0.848071184,2.285676813,1.494393419,-78.21908227,-90.0659615,-4.278280855,148.9507583,-88.32511236,1.719144037,1.570321052,168.9342167,184.9567939,-3.310171763,67.30026882,1.773675335,8.927992351,9.40964021,-2.73E-05,129.359545,6,1,1,0,48734,1999.991481,1681.192556,0.840599858,0.160757726,1.37,0.5,0: Broadleaf,2,TRUE,1679592229,206.1657778,182.0631852,9.423408519,8.956828519,205.6892963,9.531826296,500.0285185,89.89622963,0.099994344,19.57581111,19.97142963,999.9,0,0,9994.858148,0,10.4607,24.10261481,208.127037,183.7089259,0.466580296,182.0631852,8.956828519,0.847128926,0.805185222,4.52254963,3.798987778,1999.991481,0.980005259,0.019994993,0,2.553259259,0,3051.87,16705.37407,43.562,45.94166667,44.847,43.95333333,42.569,1960.001111,39.99037037,0,1679592259,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,24.021125,1.143847655,0.208868597,0,0.457821825,0.177778525,0.02097621,0,0,2,0/2,2.85287,2.71014,0.044922,0.0396363,0.051484,0.0491463,26723.7,23483.5,25043.9,23819.4,40571.2,37480.9,45286.5,42479.4,1.76418,1.82125,-0.00778586,0,20.1046,999.9,56.019,29.457,25.7309,56.8928,44.988,1,0.087749,6.22907,20.124,5.23466,11.992,4.95725,3.3039,9999,999.9,9999,9999,1.86844,1.86409,1.87176,1.8625,1.862,1.86843,1.85852,1.86502,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.468,-0.1086,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,973.1,973,0.46875,2.41211,1.44775,2.31445,1.44409,2.38037,34.9214,24.2801,18,421.91,442.218,14.0375,28.2841,29.9999,28.2093,28.1875,9.37211,75.1701,0,14.0651,130.662,8.90856,95.8381,99.8809,NA,5
19,1679592242,90,20230323 12:24:01,12:24:01,5,pas_smi32_t4_ch5,gibson,1679592234,0.001760009,1.760009187,1.483921556,190.7263924,163.1775681,14.68563792,17.16497417,0.105510153,4.223215936,0.104067321,0.065170065,321.5127627,20.59813679,19.97130714,2.342446831,37.07338564,0.847356137,2.285618435,1.495090695,-77.61640516,-90.14093704,-4.281390382,149.4740301,-88.30629257,1.765056936,1.483921556,152.6230651,168.5463091,-3.285270329,67.30026882,1.760009187,8.913359622,9.391548531,-5.18E-05,129.359545,6,1,1,0,48733,1999.983214,1681.185611,0.84059986,0.160757731,1.37,0.5,0: Broadleaf,2,TRUE,1679592234,190.7263929,166.6237143,9.415288214,8.936236071,190.2551786,9.523824286,500.0208571,89.89790357,0.099993175,19.5754,19.97130714,999.9,0,0,9996.044286,0,10.4607,24.10268214,192.5393929,168.1264286,0.479052,166.6237143,8.936236071,0.84641475,0.803349,4.510488214,3.766556786,1999.983214,0.980005143,0.019995086,0,2.557085714,0,3054.136071,16705.31429,43.562,45.94375,44.83225,43.94375,42.57325,1959.992857,39.99035714,0,1679592265,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,24.1136725,0.157649156,0.145790905,0,0.4690756,0.207170972,0.022968308,0,0,2,0/2,2.85299,2.71021,0.0412536,0.0357587,0.0514146,0.0491363,26826.4,23578.3,25044,23819.4,40574,37481.3,45286.4,42479.5,1.7644,1.821,-0.00804663,0,20.1046,999.9,56.019,29.457,25.7298,56.9028,44.7917,1,0.087185,6.18585,20.1255,5.23421,11.992,4.95715,3.30393,9999,999.9,9999,9999,1.86844,1.86407,1.87176,1.86249,1.86199,1.86844,1.85852,1.86499,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.463,-0.1089,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,973.2,973.1,0.432129,2.42798,1.44897,2.31445,1.44409,2.34497,34.9214,24.2714,18,422.028,442.066,14.0612,28.2839,29.9997,28.2081,28.1875,8.61515,75.1701,0,14.0812,117.237,8.90856,95.8382,99.8811,NA,5
20,1679592247,95,20230323 12:24:06,12:24:06,5,pas_smi32_t4_ch5,gibson,1679592239,0.001745712,1.745711859,0.553728255,173.4637776,160.3767847,14.43414346,15.61199182,0.104538863,4.224467376,0.103122695,0.064577323,321.5118958,20.59928395,19.97324074,2.34272739,37.02249456,0.846129682,2.285447515,1.496597708,-76.98589298,-90.88216679,-4.315333731,149.3285023,-89.05403954,1.794016936,0.553728255,135.7335652,152.0258,-3.307694029,67.30026882,1.745711859,8.910398694,9.384373147,-1.77E-05,129.359545,6,1,1,0,48744,1999.977778,1681.181044,0.840599862,0.160757734,1.37,0.5,0: Broadleaf,2,TRUE,1679592239,173.4637778,149.1498148,9.401289259,8.914381481,172.9984815,9.510028148,500.0324074,89.90146296,0.099988811,19.5741963,19.97324074,999.9,0,0,9999.603704,0,10.45627037,24.31402593,175.1102593,150.4912593,0.486907333,149.1498148,8.914381481,0.845189704,0.801416037,4.489792963,3.732406296,1999.977778,0.980004963,0.01999523,0,2.52442963,0,3056.632963,16705.26667,43.562,45.944,44.82133333,43.94166667,42.57133333,1959.987407,39.99037037,0,1679592270,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,24.20635,2.11110394,0.234009178,0,0.47901065,0.063566612,0.016442176,1,1,2,2-Jan,2.85305,2.71038,0.0374676,0.031832,0.0513871,0.0491315,26932,23674.5,25043.7,23819.6,40574.9,37481.7,45286.2,42479.8,1.7644,1.8212,-0.00765547,0,20.1046,999.9,56.019,29.477,25.758,56.7328,45.004,1,0.0871646,6.18567,20.1254,5.23451,11.992,4.95715,3.30395,9999,999.9,9999,9999,1.86844,1.86407,1.87174,1.86249,1.86199,1.86844,1.85852,1.86501,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.457,-0.109,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,973.3,973.2,0.394287,2.42676,1.44775,2.31445,1.44409,2.35962,34.9214,24.2714,18,422.028,442.188,14.0811,28.2816,29.9999,28.2081,28.1875,7.92422,75.1701,0,14.0995,97.1641,8.90856,95.8374,99.8819,NA,5
21,1679592252,100,20230323 12:24:11,12:24:11,5,pas_smi32_t4_ch5,gibson,1679592244,0.001720644,1.720644186,0.483343299,158.0729284,146.3477902,13.17187682,14.22718538,0.102871896,4.224968769,0.101500373,0.063559436,321.5117937,20.60229134,19.98048929,2.343779392,36.97883948,0.845052656,2.285233035,1.498726736,-75.88040862,-92.88807683,-4.410186141,148.3331221,-89.62012244,1.762957754,0.483343299,119.0882118,135.4722909,-3.322149632,67.30026882,1.720644186,8.909505942,9.376669371,-1.66E-05,129.359545,6,1,1,0,48756,1999.977143,1681.180511,0.840599862,0.160757734,1.37,0.5,0: Broadleaf,2,TRUE,1679592244,158.0729286,133.595,9.389063571,8.910580357,157.6128571,9.497979286,500.03325,89.90395357,0.099980207,19.57268571,19.98048929,999.9,0,0,10000.91143,0,10.45324643,24.47798214,159.5712857,134.7961429,0.478482929,133.595,8.910580357,0.844113964,0.801096464,4.471608571,3.726747143,1999.977143,0.980004857,0.019995314,0,2.556535714,0,3058.916429,16705.26071,43.562,45.94375,44.8165,43.937,42.571,1959.986786,39.99035714,0,1679592274,0,0,--:--:--,1679533849,1679533855,0,-0.414,-0.009,0.888,0.421,421,24,0.53,0.27,24.3674675,2.215901313,0.235738091,0,0.48317215,-0.078368375,0.010215933,1,1,2,2-Jan,2.85299,2.71014,0.033586,0.0277668,0.0513525,0.0491213,27040.2,23774,25043.4,23819.7,40575.7,37481.9,45285.5,42479.7,1.7645,1.82122,-0.0063777,0,20.1046,999.9,56.019,29.487,25.7737,56.8328,44.7476,1,0.0869258,6.17383,20.1255,5.23451,11.992,4.95705,3.30398,9999,999.9,9999,9999,1.86844,1.86408,1.87178,1.86249,1.86201,1.86844,1.85852,1.865,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.451,-0.1091,0.407755581,0.000328379,1.65E-08,5.48E-11,-0.079191816,-0.02274782,0.002253315,-1.98E-05,1,2222,1,25,973.4,973.3,0.358887,2.42432,1.44775,2.31445,1.44409,2.38281,34.9444,24.2801,18,422.085,442.203,14.0999,28.2803,29.9998,28.2081,28.1875,7.15339,75.1701,0,14.1068,83.7195,8.90856,95.836,99.8819,NA,5
