obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd.dt,αVc,Edyn,Hr,Hs,dHs.dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME.1,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time.1,hhmmss.1,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2.MN,ΔCO2.SLP,ΔCO2.SD,ΔCO2.OK,ΔH2O.MN,ΔH2O.SLP,ΔH2O.SD,ΔH2O.OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_.,Flow_.,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccH2O_hum,CO2_hrs,AccCO2_soda,AccH2O_des,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_.,Desiccant_.,Humidifier_.,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA.,chamber
11,1678121400,50,20230306 10:50:00,10:50:00,5,pas_smi23_t4_ch4,gibson,1678121392,0.006332993,6.332992996,6.437886876,317.983782,249.875861,22.54530294,28.69040917,0.198472577,3.652492528,0.192669915,0.120925912,321.513672,36.63078874,35.07117143,5.670671089,46.5530613,2.844925792,6.111146535,2.825745296,-279.2849911,267.4516968,17.22627673,326.9066544,-38.2141109,6.460223697,6.437886876,292.0502109,304.1375273,-3.311604105,67.57705467,6.332992996,28.15284919,31.4941697,-0.003946722,113.6,23,5,1,0,46370,1999.981786,1681.185,0.840600155,0.1607583,2.7,0.5,0: Broadleaf,2,TRUE,1678121392,317.9837857,298.47025,31.53110357,28.15479286,317.7350714,31.15211071,500.32775,90.12603571,0.099978293,36.42939286,35.07117143,999.9,0,0,9993.795357,0,12.9007,19.513475,328.3368214,307.1170357,3.37631,298.47025,28.15479286,2.841772857,2.537479286,23.12876429,21.268925,1999.981786,0.979997107,0.020002889,0,2.482846429,0,5615.398571,16705.25714,47.125,48.437,47.88828571,46.87942857,47.125,1959.971786,40.01,0,1678121404,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,19.2099561,7.014441115,0.784416103,0,3.38938561,-0.295584669,0.029182206,0,0,2,0/2,2.84366,2.71035,0.0681025,0.0641342,0.123101,0.11357,26659.8,22813.6,25607.5,23747.5,38338.2,34817,46323.4,42334.6,1.721,1.87442,0.117458,0,33.1643,999.9,59.98,29.457,27.4822,54.4437,44.4431,1,0.13891,-1.87675,20.2192,5.23137,11.992,4.95595,3.304,9999,999.9,9999,9999,1.86885,1.86447,1.8721,1.86295,1.86234,1.86884,1.85891,1.86539,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.239,0.379,0.113826917,0.000452008,-6.84E-08,-5.70E-11,0.378989886,0,0,0,2,1362,1,28,44694.3,44694.2,0.708008,2.33643,1.44775,2.30835,1.44409,2.24731,37.0032,24.105,18,403.451,482.62,36.2619,29.39,30.0003,29.0325,29.0323,14.187,0,100,36.2433,250.81,30.7472,98.019,99.5544,NA,4
12,1678121405,54.5,20230306 10:50:04,10:50:04,5,pas_smi23_t4_ch4,gibson,1678121397,0.006266546,6.266546004,5.321413769,303.6341755,244.758664,22.0835495,27.3956404,0.196188318,3.652710083,0.190516728,0.119568868,321.5139,36.63530415,35.07088214,5.670580294,46.54324856,2.84285329,6.107982098,2.827727004,-276.3546788,265.6636543,17.10928102,327.9321566,-39.12309103,6.41676853,5.321413769,275.924483,288.9290667,-3.374369374,67.57705467,6.266546004,28.15448316,31.46987455,-0.005042199,113.6,23,5,1,0,46056,1999.983214,1681.1862,0.840600155,0.160758299,2.7,0.5,0: Broadleaf,2,TRUE,1678121397,303.6341786,283.5729286,31.50820357,28.15451786,303.3911071,31.12921071,500.32675,90.12576071,0.100052489,36.41994286,35.07088214,999.9,0,0,9994.665357,0,12.93746071,20.06124643,313.5126429,291.7880357,3.353690714,283.5729286,28.15451786,2.839701071,2.537447143,23.11670357,21.26871071,1999.983214,0.979997107,0.020002889,0,2.465825,0,5616.594643,16705.27143,47.125,48.437,47.89492857,46.87942857,47.125,1959.973214,40.01,0,1678121409,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,19.64242927,7.04657561,0.795387486,0,3.369949024,-0.301860209,0.029788411,0,0,2,0/2,2.84373,2.71017,0.065267,0.06136,0.123038,0.113575,26740.8,22881.3,25607.4,23747.6,38340.7,34816.8,46323.1,42334.6,1.721,1.8741,0.117537,0,33.1676,999.9,59.956,29.457,27.4694,55.3037,44.1627,1,0.139345,-1.87501,20.2192,5.23107,11.9918,4.9558,3.30395,9999,999.9,9999,9999,1.86882,1.86447,1.8721,1.86295,1.86234,1.86887,1.8589,1.86539,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.232,0.379,0.113826917,0.000452008,-6.84E-08,-5.70E-11,0.378989886,0,0,0,2,1362,1,28,44694.4,44694.3,0.67627,2.33398,1.44775,2.30835,1.44409,2.47192,37.027,24.1225,18,403.47,482.436,36.1965,29.3931,30.0003,29.0355,29.0357,13.5845,0,100,36.1736,230.656,30.7472,98.0185,99.5546,NA,4
13,1678121410,60,20230306 10:50:10,10:50:10,5,pas_smi23_t4_ch4,gibson,1678121402,0.006211651,6.211650502,5.177238526,285.6349256,228.4399509,20.61126173,25.77174521,0.194269171,3.661072254,0.18871862,0.118434623,321.5169003,36.63494609,35.06893929,5.669970544,46.52966813,2.840243446,6.104155821,2.829727098,-273.9337871,264.398885,16.98782937,328.9698276,-39.20569788,6.362565928,5.177238526,258.4455847,270.9931455,-3.260576258,67.57705467,6.211650502,28.1532544,31.44179636,-0.005246736,113.6,24,5,1,0,46373,2000.002143,1681.202089,0.840600144,0.160758278,2.7,0.5,0: Broadleaf,2,TRUE,1678121402,285.6349286,265.4576786,31.47915357,28.153575,285.3989643,31.10017143,500.3084286,90.12625714,0.099912354,36.40851071,35.06893929,999.9,0,0,10026.89821,0,12.94501786,20.17728929,294.9190714,273.1476429,3.325591071,265.4576786,28.153575,2.837098929,2.537376429,23.10153929,21.26825,2000.002143,0.979997107,0.020002889,0,2.483521429,0,5618.423214,16705.41429,47.125,48.437,47.89935714,46.89271429,47.125,1959.9925,40.00964286,0,1678121414,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,20.11171463,1.951682927,0.388889119,0,3.339376829,-0.30182446,0.029781285,0,0,2,0/2,2.8437,2.71091,0.0618213,0.0576605,0.122957,0.113573,26838.6,22971.2,25606.7,23747.3,38343.4,34816.4,46322,42334.2,1.72067,1.87418,0.117287,0,33.1724,999.9,59.956,29.477,27.5021,54.1637,44.8317,1,0.139355,-1.82437,20.2195,5.23062,11.992,4.95605,3.30398,9999,999.9,9999,9999,1.86881,1.86448,1.8721,1.86295,1.86234,1.8688,1.85891,1.86538,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.226,0.379,0.113826917,0.000452008,-6.84E-08,-5.70E-11,0.378989886,0,0,0,2,1362,1,28,44694.4,44694.4,0.639648,2.36206,1.44897,2.30835,1.44409,2.34619,37.027,24.1138,18,403.319,482.514,36.121,29.3976,30.0003,29.0395,29.0391,12.7642,0,100,36.1058,217.186,30.7472,98.0161,99.5536,NA,4
14,1678121415,65,20230306 10:50:15,10:50:15,5,pas_smi23_t4_ch4,gibson,1678121408,0.006218443,6.218443335,4.239373657,268.7231457,220.1193976,19.86078235,24.24616806,0.194372172,3.659771556,0.188813911,0.118494843,321.515301,36.62210478,35.06706667,5.669382891,46.52063882,2.837905052,6.100314019,2.831477839,-274.2333511,262.4084151,16.8648366,326.5552016,-39.85762384,6.312947261,4.239373657,240.9668123,254.3777758,-3.33299109,67.57705467,6.218443335,28.1525792,31.41820909,-0.001929378,113.6,24,5,1,0,46167,1999.993333,1681.194589,0.840600097,0.160758186,2.7,0.5,0: Broadleaf,2,TRUE,1678121408,268.7231481,248.1298519,31.45283704,28.15327037,268.493963,31.07385926,500.3337407,90.12727037,0.100045167,36.39702593,35.06706667,999.9,0,0,10021.76074,0,12.92776296,20.5933,277.450037,255.3178889,3.299575926,248.1298519,28.15327037,2.834758889,2.537378148,23.0879037,21.26826296,1999.993333,0.979997111,0.020002885,0,2.512996296,0,5620.535185,16705.32593,47.125,48.43933333,47.90714815,46.90714815,47.125,1959.986667,40.0062963,0,1678121419,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,20.33019756,4.002401394,0.530006466,0,3.319426341,-0.298150035,0.029423345,0,0,2,0/2,2.84351,2.71038,0.0585604,0.054292,0.122894,0.113565,26931.6,23053.5,25606.5,23747.6,38345.9,34816.7,46321.8,42334.3,1.72053,1.87402,0.117067,0,33.1744,999.9,59.938,29.477,27.4944,54.3837,44.8958,1,0.139634,-1.81538,20.2201,5.23062,11.992,4.9561,3.30395,9999,999.9,9999,9999,1.86881,1.86447,1.8721,1.86295,1.86234,1.86881,1.85891,1.86539,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.219,0.379,0.113826917,0.000452008,-6.84E-08,-5.70E-11,0.378989886,0,0,0,2,1362,1,28,44694.5,44694.5,0.604248,2.38159,1.44775,2.30957,1.44409,2.27417,37.027,24.1138,18,403.256,482.446,36.06,29.4008,30.0004,29.0424,29.0427,12.0085,0,100,36.0381,196.908,30.7472,98.0154,99.5541,NA,4
15,1678121420,70,20230306 10:50:20,10:50:20,5,pas_smi23_t4_ch4,gibson,1678121412,0.006117689,6.117689291,4.079503364,253.6596048,206.5549837,18.63705311,22.88721115,0.190999472,3.662205438,0.185633021,0.116490233,321.5178606,36.62996569,35.06627143,5.669133351,46.51861043,2.835736093,6.095917453,2.833397258,-269.7900977,260.1434586,16.7070241,328.5782456,-40.1797837,6.268672441,4.079503364,224.5633451,237.8863212,-3.295428937,67.57705467,6.117689291,28.14995569,31.39237455,-0.005619342,113.6,24,5,1,0,46392,2000.010357,1681.208808,0.840600051,0.160758098,2.7,0.5,0: Broadleaf,2,TRUE,1678121412,253.6596071,232.8349286,31.42854286,28.15201071,253.4365714,31.04956786,500.3300357,90.12811071,0.099937893,36.383875,35.06627143,999.9,0,0,10031.07036,0,12.92415714,20.82479643,261.8908571,239.5795714,3.276536429,232.8349286,28.15201071,2.832595357,2.537287857,23.075275,21.26767857,2000.010357,0.979997321,0.020002668,0,2.531728571,0,5622.821786,16705.46071,47.125,48.44825,47.91928571,46.92592857,47.12721429,1960.006071,40.00357143,0,1678121424,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,20.6737,2.886292683,0.42933011,0,3.295213659,-0.295179094,0.029138717,0,0,2,0/2,2.84347,2.71059,0.0552486,0.0506861,0.12282,0.113565,27025.4,23141.5,25605.6,23747.7,38348.3,34817,46320.9,42334.7,1.72038,1.874,0.117198,0,33.1773,999.9,59.956,29.487,27.5181,54.2137,43.8742,1,0.139959,-1.76791,20.2204,5.23062,11.992,4.95605,3.304,9999,999.9,9999,9999,1.86877,1.86447,1.8721,1.86295,1.86234,1.86885,1.85892,1.86539,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.213,0.379,0.113826917,0.000452008,-6.84E-08,-5.70E-11,0.378989886,0,0,0,2,1362,1,28,44694.6,44694.6,0.565186,2.34619,1.44775,2.30835,1.44409,2.46704,37.0509,24.1138,18,403.199,482.456,35.9862,29.4051,30.0003,29.0463,29.0459,11.2881,0,100,35.9717,183.354,30.7472,98.0132,99.5549,NA,4
16,1678121425,75,20230306 10:50:25,10:50:25,5,pas_smi23_t4_ch4,gibson,1678121418,0.00605597,6.055969996,2.997721883,236.7756279,199.305018,17.98289064,21.36378836,0.188913731,3.652849978,0.183649063,0.115241453,321.5139534,36.62858329,35.06420741,5.66848572,46.51713913,2.83332489,6.090926791,2.83516083,-267.0682768,256.9436,16.5424163,327.9316929,-41.33951455,6.220022374,2.997721883,206.7922696,221.0628182,-3.368905186,67.57705467,6.055969996,28.15102147,31.36435152,-0.00604613,113.6,24,5,1,0,46190,1999.987037,1681.189123,0.84060001,0.160758019,2.7,0.5,0: Broadleaf,2,TRUE,1678121418,236.7756296,215.2638889,31.40184074,28.15096667,236.5595556,31.02285556,500.3791481,90.12784815,0.100139226,36.36893704,35.06420741,999.9,0,0,9994.973704,0,12.91987037,21.51187407,244.4522593,221.4993333,3.250881852,215.2638889,28.15096667,2.83018037,2.537185556,23.06117037,21.26702593,1999.987037,0.979997444,0.020002541,0,2.517351852,0,5625.826667,16705.27037,47.12959259,48.451,47.93011111,46.9347037,47.13188889,1959.985926,40.00037037,0,1678121429,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,21.03844146,7.00676446,0.730606656,0,3.270222195,-0.290883136,0.028706007,0,0,2,0/2,2.84357,2.70984,0.0517898,0.0470675,0.122749,0.11356,27123.9,23229.7,25605.3,23747.7,38350.6,34816.4,46320,42333.8,1.7203,1.87337,0.116311,0,33.175,999.9,59.938,29.487,27.5032,55.0637,44.0545,1,0.0744512,-1.6848,20.2205,5.23197,11.992,4.9557,3.30395,9999,999.9,9999,9999,1.8688,1.86448,1.8721,1.86295,1.86234,1.86878,1.85891,1.86536,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.206,0.379,0.113826917,0.000452008,-6.84E-08,-5.70E-11,0.378989886,0,0,0,2,1362,1,28,44694.7,44694.7,0.529785,2.38037,1.44897,2.30835,1.44409,2.2998,37.0509,24.1138,18,403.178,482.077,35.9268,29.4084,30.0003,29.0494,29.0495,10.5184,0,100,35.906,163.149,30.7472,98.0114,99.5536,NA,4
17,1678121430,80,20230306 10:50:30,10:50:30,5,pas_smi23_t4_ch4,gibson,1678121422,0.006088753,6.088752728,2.992481031,221.5076411,184.9920013,16.69215034,19.98702009,0.189921256,3.652857727,0.184601145,0.115841293,321.5134561,36.60727961,35.06037143,5.66728227,46.52060777,2.831298335,6.086116392,2.835983935,-268.5139953,254.8620749,16.40691409,324.2684498,-42.04528007,6.175785551,2.992481031,189.7961107,204.1220424,-3.379575695,67.57705467,6.088752728,28.1482323,31.34571818,-0.001874809,113.6,23,5,1,0,46435,1999.983929,1681.186511,0.84060001,0.16075802,2.7,0.5,0: Broadleaf,2,TRUE,1678121422,221.5076429,199.5576786,31.378075,28.15011429,221.2978571,30.99908571,500.3593571,90.13173571,0.10000525,36.35452857,35.06037143,999.9,0,0,9994.5725,0,12.9234,21.95006429,228.68375,205.3379286,3.227962857,199.5576786,28.15011429,2.828159643,2.537218929,23.04936071,21.26723929,1999.983929,0.979997536,0.020002446,0,2.511035714,0,5629.01,16705.25,47.1405,48.46625,47.93478571,46.937,47.13828571,1959.983214,40.00035714,0,1678121434,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,21.59613171,6.128742857,0.64309511,0,3.246038049,-0.291538328,0.028771589,0,0,2,0/2,2.84367,2.71019,0.048231,0.0432313,0.122704,0.113586,27225.2,23323.4,25604.9,23748.1,38352.2,34815.8,46319.6,42334.4,1.72082,1.87415,0.116743,0,33.1726,999.9,59.913,29.487,27.4957,54.3237,43.6538,1,0.140348,-1.74074,20.2206,5.23077,11.992,4.95545,3.30393,9999,999.9,9999,9999,1.86883,1.86448,1.8721,1.86295,1.86234,1.86883,1.85891,1.86537,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.199,0.379,0.113826917,0.000452008,-6.84E-08,-5.70E-11,0.378989886,0,0,0,2,1362,1,28,44694.8,44694.8,0.490723,2.38159,1.44775,2.30835,1.44409,2.44141,37.0509,24.1138,18,403.489,482.612,35.8576,29.4123,30.0003,29.0531,29.0528,9.79887,0,100,35.848,149.726,30.7472,98.0104,99.5551,NA,4
18,1678121435,85,20230306 10:50:35,10:50:35,5,pas_smi23_t4_ch4,gibson,1678121428,0.005968426,5.968426404,2.636255506,204.2549985,171.1508262,15.44332602,18.43039033,0.185946091,3.656624744,0.180848235,0.113476528,321.5133829,36.61607903,35.05855556,5.666712659,46.52460505,2.829020999,6.08069858,2.83769166,-263.2076044,252.2814505,16.22262871,326.8098577,-42.81288029,6.126456134,2.636255506,172.6127596,187.1579758,-3.383893988,67.57705467,5.968426404,28.15148054,31.31798545,-0.005872848,113.6,24,5,1,0,46256,1999.983333,1681.186022,0.840600016,0.160758031,2.7,0.5,0: Broadleaf,2,TRUE,1678121428,204.255,181.8277037,31.35265556,28.15036667,204.0522963,30.97366296,500.355037,90.1322963,0.099964696,36.33828889,35.05855556,999.9,0,0,10009.05,0,12.9211037,22.42728889,210.8665926,187.0944815,3.202297778,181.8277037,28.15036667,2.825887037,2.537257407,23.03608148,21.26748519,1999.983333,0.979997556,0.020002426,0,2.563603704,0,5633.126296,16705.25926,47.15714815,48.47666667,47.937,46.937,47.14796296,1959.982593,40.00074074,0,1678121439,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,22.08429024,5.468404181,0.614649419,0,3.217096098,-0.292250592,0.028843241,0,0,2,0/2,2.84349,2.71058,0.044594,0.0395456,0.122618,0.113558,27328.8,23412.9,25604.5,23747.7,38355.4,34816.2,46318.8,42333.7,1.72035,1.87348,0.116415,0,33.1714,999.9,59.889,29.497,27.4994,54.5137,43.742,1,0.140559,-1.73915,20.2209,5.23122,11.992,4.95575,3.30398,9999,999.9,9999,9999,1.8688,1.86448,1.8721,1.86295,1.86234,1.86883,1.85891,1.86536,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.192,0.379,0.113826917,0.000452008,-6.84E-08,-5.70E-11,0.378989886,0,0,0,2,1362,1,28,44694.9,44694.8,0.454102,2.3877,1.44775,2.30835,1.44409,2.42798,37.0509,24.1138,18,403.248,482.195,35.802,29.4154,30.0003,29.0561,29.0558,9.01415,0,100,35.7914,129.499,30.7472,98.0088,99.5535,NA,4
19,1678121440,90,20230306 10:50:40,10:50:40,5,pas_smi23_t4_ch4,gibson,1678121432,0.005969547,5.969547023,1.905999667,188.8240703,162.7831814,14.68847511,17.03823229,0.185969862,3.66026336,0.180875642,0.113493348,321.514295,36.59935609,35.05271786,5.664881802,46.53257169,2.826987005,6.075286412,2.837894797,-263.2570237,250.4807053,16.0890957,324.8270723,-43.23313836,6.080993592,1.905999667,155.4663804,170.354103,-3.370215695,67.57705467,5.969547023,28.15289194,31.29288545,-0.002436805,113.6,24,5,1,0,46217,1999.988929,1681.190732,0.840600019,0.160758037,2.7,0.5,0: Broadleaf,2,TRUE,1678121432,188.8240714,166.1132857,31.32972857,28.15097857,188.6278214,30.95073571,500.3315714,90.13348929,0.099881175,36.32205357,35.05271786,999.9,0,0,10022.96893,0,12.91679286,22.71077857,194.9316429,170.9249286,3.178758214,166.1132857,28.15097857,2.823858571,2.537345714,23.02421429,21.26805714,1999.988929,0.979997643,0.020002336,0,2.561192857,0,5637.185,16705.31071,47.1715,48.491,47.937,46.937,47.15821429,1959.987857,40.00107143,0,1678121444,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,22.46846585,3.678336585,0.421700051,0,3.197067805,-0.294007944,0.029032511,0,0,2,0/2,2.84338,2.71042,0.0408864,0.0355337,0.122556,0.113576,27434.6,23510,25604.3,23747.1,38357.5,34814.9,46318.2,42333,1.7198,1.87302,0.115298,0,33.1714,999.9,59.864,29.497,27.4876,54.7937,44.4872,1,0.140716,-1.71536,20.2209,5.23197,11.992,4.95575,3.30395,9999,999.9,9999,9999,1.86884,1.86448,1.8721,1.86295,1.86234,1.86884,1.85888,1.86537,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.186,0.379,0.113826917,0.000452008,-6.84E-08,-5.70E-11,0.378989886,0,0,0,2,1362,1,28,44694.9,44694.9,0.415039,2.40845,1.44897,2.30835,1.44409,2.29248,37.0747,24.105,18,402.971,481.933,35.7452,29.4193,30.0003,29.0597,29.0597,8.28207,0,100,35.735,116.111,30.7472,98.0077,99.5516,NA,4
20,1678121445,95,20230306 10:50:45,10:50:45,5,pas_smi23_t4_ch4,gibson,1678121438,0.005943601,5.943600948,1.324092437,171.4868881,151.27867,13.65021208,15.47364472,0.185121503,3.660711656,0.180073575,0.112988055,321.5147639,36.58527008,35.04628889,5.662866101,46.54448586,2.824686946,6.068789661,2.838179156,-262.1128018,247.9306626,15.9213409,323.2539656,-43.9524089,6.030144314,1.324092437,137.6974476,153.2059455,-3.433063306,67.57705467,5.943600948,28.15368894,31.27290667,-0.001534684,113.6,23,5,1,0,46479,1999.991852,1681.193189,0.840600019,0.160758037,2.7,0.5,0: Broadleaf,2,TRUE,1678121438,171.4868889,148.3271111,31.30463333,28.15248519,171.2979259,30.92563333,500.3478889,90.13226296,0.099969293,36.30254815,35.04628889,999.9,0,0,10024.83704,0,12.90812593,23.15983704,177.0291111,152.6237778,3.152158148,148.3271111,28.15248519,2.821558148,2.537445926,23.01075185,21.26870741,1999.991852,0.979997778,0.020002196,0,2.588577778,0,5642.10037,16705.34074,47.18240741,48.49533333,47.937,46.937,47.17322222,1959.990741,40.00111111,0,1678121449,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,22.96177073,5.212584669,0.565346234,0,3.167171707,-0.304591359,0.030077083,0,0,2,0/2,2.84329,2.71026,0.0370254,0.0315354,0.122493,0.113572,27544.4,23607.2,25603.8,23746.9,38359.8,34814.9,46317.8,42333,1.7206,1.87377,0.115409,0,33.1714,999.9,59.864,29.517,27.5245,53.9337,44.8077,1,0.141044,-1.75771,20.2204,5.23137,11.992,4.95575,3.3039,9999,999.9,9999,9999,1.86888,1.86447,1.8721,1.86295,1.86234,1.86885,1.85887,1.86539,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.179,0.379,0.113826917,0.000452008,-6.84E-08,-5.70E-11,0.378989886,0,0,0,2,1362,1,28,44695,44695,0.380859,2.40845,1.44775,2.30835,1.44409,2.26807,37.0747,24.105,18,403.43,482.449,35.697,29.4224,30.0003,29.063,29.0627,7.50559,0,100,35.6953,95.9242,30.7472,98.0064,99.5512,NA,4
21,1678121450,100,20230306 10:50:50,10:50:50,5,pas_smi23_t4_ch4,gibson,1678121442,0.005917492,5.91749189,1.052982094,156.0323208,138.9173345,12.53469067,14.07899801,0.184329586,3.65694474,0.179319121,0.112513277,321.514751,36.57185906,35.03821429,5.660335322,46.56055264,2.82269135,6.062409465,2.837643972,-260.9613923,245.4874253,15.77859169,321.8193757,-44.27172542,5.988609809,1.052982094,121.4170491,136.5149818,-3.314299982,67.57705467,5.91749189,28.15069186,31.24979697,-0.000711787,113.6,24,5,1,0,46308,1999.991786,1681.193132,0.840600019,0.160758036,2.7,0.5,0: Broadleaf,2,TRUE,1678121442,156.0323214,132.6463929,31.28284286,28.15232857,155.85,30.90384286,500.34675,90.13127143,0.100021261,36.283375,35.03821429,999.9,0,0,10010.39929,0,12.9012,23.38606786,161.0715,136.4888214,3.130522143,132.6463929,28.15232857,2.8195625,2.537403929,22.99905714,21.26844286,1999.991786,0.979997857,0.020002114,0,2.55885,0,5646.7825,16705.32857,47.187,48.4955,47.937,46.937,47.18257143,1959.990714,40.00107143,0,1678121454,0,0,--:--:--,1675439743,1675439745,0,-1.108,-0.214,-1.206,0.007,420,23,0.5,0.32,23.145,3.224502439,0.467064614,0,3.148438293,-0.284357143,0.028195322,0,0,2,0/2,2.84336,2.71037,0.0331956,0.0274909,0.122428,0.113559,27653.3,23705.4,25603.3,23746.6,38361.7,34814.9,46316.7,42332.4,1.72022,1.87318,0.115208,0,33.1714,999.9,59.84,29.497,27.481,53.7337,44.9239,1,0.141265,-1.77906,20.2201,5.23197,11.992,4.9558,3.304,9999,999.9,9999,9999,1.86886,1.86448,1.8721,1.86295,1.86234,1.86885,1.8589,1.86539,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.172,0.379,0.113826917,0.000452008,-6.84E-08,-5.70E-11,0.378989886,0,0,0,2,1362,1,28,44695.1,44695.1,0.341797,2.39868,1.44775,2.30835,1.44409,2.40356,37.0747,24.1138,18,403.249,482.088,35.6591,29.4256,30.0004,29.0668,29.0665,6.81269,0,100,35.6593,82.4627,30.7472,98.0042,99.5499,NA,4
