obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd.dt,αVc,Edyn,Hr,Hs,dHs.dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv.Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm.,PhiPS2,PS2.1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt..Fo.,DarkPulseID,Fmin,Fo.,Fv..Fm.,qP,qN,qP_Fo,qN_Fo,qL,X1.qL,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,ID.1,Duration,Fo.1,F1,F2,Fmax,T.HIR,T.F1,T.F2,T.Fmax,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME.1,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF.dt,dF_dc.dt,F_dc_avg,period,time.1,hhmmss.1,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔH2O.MN,ΔH2O.SLP,ΔH2O.SD,ΔH2O.OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_.,Flow_.,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,CO2_hrs,AccH2O_hum,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_.,Desiccant_.,Humidifier_.,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA.,chamber
11,1510788308,50,20171115 17:25:07,17:25:07,5,ely_can19_t2_ch4,ozzie,1510788300,0.003522793,3.522793176,5.11096012,324.5653191,269.3078951,24.07535773,29.01521384,0.182294733,3.842469984,0.177622847,0.111424057,321.5197464,28.0847209,28.0847209,3.813622585,57.5429841,2.099244261,3.648132424,1.714378324,-155.355179,-157.3010043,-8.897235449,-0.033672473,-48.49646932,3.5143658,5.11096012,291.9822131,308.1626182,-3.299349697,64.5,3.522793176,21.59491061,23.47108667,-0.000175698,94.03,0,0,1,0,47317,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.023214,1681.219521,0.840600004,0.160758007,2.18,0.5,0: Broadleaf,2,TRUE,1510788300,324.5653214,298.7586071,23.48222857,21.61203571,318.4609643,23.02248214,400.0342857,89.35155714,0.045590775,27.32538214,27.49561071,999.9,0,0,10003.59429,0,8.364197143,25.80663214,332.3700714,305.3583571,1.870188571,298.7586071,21.61203571,2.098173929,1.931069286,18.20531786,16.89017857,2000.023214,0.979999464,0.020000671,0,2.264282143,0,4023.366429,17300.35357,39.375,39.937,39.1115,38.625,38.75,1960.0225,40.00071429,0,1677862300,0,2.255296,-0.411,14.67153847,4023.5776,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,1.85506575,0.253546379,0.025695967,1,1,1,1-Jan,2.70334,2.6989,0.0677098,0.0638631,0.0999281,0.0953589,36167.9,39550.7,35167.8,38329.1,44851.2,50059.3,54932.9,61456.5,1.7694,1.9918,0.0622571,0,26.478,999.9,53.492,31.753,28.1914,55.2983,40.012,1,0.107571,1.17221,20.1117,5.19692,12.0067,4.97475,3.29363,9999,9999,999.9,9999,1.86356,1.86844,1.86813,1.86933,1.87012,1.86615,1.86722,1.8686,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,5.94,0.4592,4.028640256,0.006477977,2.22E-07,-3.03E-10,-0.004673914,-0.02176174,0.002431895,-2.65E-05,-4,1907,1,28,-2561297.9,-2561297.7,0.706787,2.6416,1.54785,2.30835,1.34644,2.39502,38.0134,24.0175,18,386.335,517.661,24.4484,28.6364,30.0002,28.6197,28.5492,14.1441,31.8976,90.302,24.4331,251.946,21.5224,101.931,102.309,NA,4
12,1510788313,55,20171115 17:25:12,17:25:12,5,ely_can19_t2_ch4,ozzie,1510788305,0.003526364,3.52636388,4.441010497,307.3632943,258.5699906,23.11492471,27.47681348,0.182362747,3.846397456,0.177692064,0.111467219,321.5177142,28.08646415,28.08646415,3.814009919,57.51445703,2.098597806,3.648817905,1.715412113,-155.5126471,-157.1583038,-8.880306727,-0.033543409,-49.48987018,3.549289362,4.441010497,274.0999704,291.2044364,-3.395266061,64.5,3.52636388,21.58979182,23.46570242,6.10E-05,94.03,0,0,1,0,47317,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.010741,1681.209022,0.840599997,0.160757994,2.18,0.5,0: Broadleaf,2,TRUE,1510788305,307.3632963,280.9907407,23.4755,21.5868963,301.3704815,23.01606296,400.0738889,89.34972963,0.045503948,27.32858889,27.49592593,999.9,0,0,10017.89852,0,8.460427778,26.37265926,314.7523333,287.1905185,1.88860963,280.9907407,21.5868963,2.09752963,1.928783333,18.20042963,16.8714963,2000.010741,0.979999556,0.020000574,0,2.230755556,0,4024.617778,17300.24444,39.375,39.937,39.11566667,38.625,38.75,1960.010741,40,0,1677862305,0,2.199768,-0.459730765,11.93615386,4024.686,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,1.87945975,0.194939099,0.022556046,1,1,1,1-Jan,2.70354,2.69826,0.0645456,0.0606841,0.0999096,0.0950826,36290.6,39684.5,35167.8,38328.6,44852.3,50074.3,54933.2,61456.3,1.76975,1.99135,0.0616014,0,26.4789,999.9,53.492,31.743,28.1761,55.0683,40.2043,1,0.107713,1.1313,20.1119,5.19737,12.0067,4.9751,3.29373,9999,9999,999.9,9999,1.86354,1.86843,1.86813,1.86933,1.87012,1.86615,1.86722,1.86859,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,5.832,0.4589,4.028640256,0.006477977,2.22E-07,-3.03E-10,-0.004673914,-0.02176174,0.002431895,-2.65E-05,-4,1907,1,28,-2561297.9,-2561297.6,0.67749,2.64404,1.54785,2.30835,1.34644,2.41943,38.0377,24.0175,18,386.527,517.355,24.436,28.6374,30.0002,28.62,28.5495,13.4612,31.8976,90.302,24.4381,231.793,21.5211,101.932,102.309,NA,4
13,1510788318,60,20171115 17:25:17,17:25:17,5,ely_can19_t2_ch4,ozzie,1510788310,0.003534059,3.534058888,4.345181756,291.947998,244.5134893,21.85805066,26.09841342,0.182567434,3.844025737,0.177883598,0.111588064,321.51429,28.09029298,28.09029298,3.814860772,57.469835,2.097578345,3.649877096,1.717282427,-155.8519969,-156.8282264,-8.867511521,-0.033444905,-49.38188914,3.595382926,4.345181756,258.0809653,274.6617273,-3.295074545,64.5,3.534058888,21.49701212,23.43620121,-0.006956883,94.03,0,0,1,0,47096,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.989286,1681.191,0.840600003,0.160758006,2.18,0.5,0: Broadleaf,2,TRUE,1510788310,291.948,265.6099643,23.46440714,21.55112143,286.0551429,23.00548214,400.0459643,89.34840357,0.045644693,27.33354286,27.49097143,999.9,0,0,10009.53179,0,8.372373929,26.33808929,298.9631786,271.4608214,1.913296071,265.6099643,21.55112143,2.096508214,1.925558214,18.19267143,16.84510357,1999.989286,0.979999357,0.020000786,0,2.230864286,0,4025.57,17300.05714,39.375,39.937,39.125,38.625,38.75,1959.989286,40,0,1677862310,0,2.20292,0.148853858,13.50384611,4025.6852,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,1.8996865,0.3114,0.034329455,1,1,1,1-Jan,2.70337,2.69864,0.0614039,0.0574075,0.0998212,0.0950362,36412.2,39822.8,35167.6,38328.5,44856.3,50076.7,54932.6,61456.1,1.76963,1.99177,0.0621825,0,26.4811,999.9,53.467,31.753,28.1781,54.9583,39.8157,1,0.107637,1.09463,20.1122,5.19812,12.0062,4.97535,3.2938,9999,9999,999.9,9999,1.86355,1.86841,1.86813,1.86931,1.87012,1.86615,1.86722,1.86859,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,5.729,0.4575,4.028640256,0.006477977,2.22E-07,-3.03E-10,-0.004673914,-0.02176174,0.002431895,-2.65E-05,-4,1907,1,28,-2561297.8,-2561297.5,0.639648,2.65625,1.54785,2.30835,1.34644,2.29004,38.0377,24.0087,18,386.459,517.666,24.4396,28.6389,30.0002,28.62,28.5517,12.7932,31.8976,89.9257,24.4468,218.422,21.5346,101.931,102.308,NA,4
14,1510788323,65,20171115 17:25:22,17:25:22,5,ely_can19_t2_ch4,ozzie,1510788315,0.003578723,3.57872343,3.754718336,274.7352946,233.4651839,20.87053097,24.55985675,0.184953891,3.84273662,0.180146972,0.113013334,321.5137161,28.08277198,28.08277198,3.813189594,57.42265259,2.096008794,3.650142756,1.7171808,-157.8217033,-154.9601382,-8.764549043,-0.032674427,-49.60607745,3.640435954,3.754718336,241.2262664,258.1618606,-3.299741212,64.5,3.57872343,21.48652152,23.41462182,-0.00281974,94.03,0,0,1,0,47174,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.985556,1681.187878,0.84060001,0.160758019,2.18,0.5,0: Broadleaf,2,TRUE,1510788315,274.7352963,248.2497778,23.4467,21.50952593,268.9540741,22.98857778,400.0711111,89.34898519,0.045632978,27.33478519,27.49627407,999.9,0,0,10004.83926,0,8.195995185,26.48551111,281.3318519,253.7074074,1.937174444,248.2497778,21.50952593,2.094938519,1.921854444,18.18074444,16.81476667,1999.985556,0.979999222,0.02000093,0,2.216503704,0,4026.945926,17300.02222,39.375,39.937,39.125,38.625,38.75,1959.985185,40.00037037,0,1677862315,0,2.207669231,-0.149996572,18.45333334,4027.016923,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,1.92199125,0.297294597,0.033515594,1,1,1,1-Jan,2.70312,2.69846,0.0581942,0.0540972,0.0997623,0.0949332,36536.4,39962.6,35167.3,38328.6,44859.4,50082.1,54932.9,61455.9,1.76975,1.9915,0.0634566,0,26.4813,999.9,53.443,31.783,28.2131,55.3583,40.3285,1,0.107617,1.09547,20.112,5.19737,12.0085,4.975,3.29388,9999,9999,999.9,9999,1.86352,1.8684,1.86813,1.86932,1.87012,1.86615,1.86722,1.86859,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,5.624,0.4566,4.028640256,0.006477977,2.22E-07,-3.03E-10,-0.004673914,-0.02176174,0.002431895,-2.65E-05,-4,1907,1,28,-2561297.7,-2561297.4,0.606689,2.64282,1.54785,2.30835,1.34644,2.46216,38.0377,24.0262,18,386.527,517.478,24.4477,28.6389,30.0001,28.62,28.5517,12.0656,31.8976,89.9257,24.4502,198.319,21.54,101.931,102.308,NA,4
15,1510788328,70,20171115 17:25:27,17:25:27,5,ely_can19_t2_ch4,ozzie,1510788320,0.00363277,3.632769632,3.674125251,259.4868912,219.8818832,19.65640607,23.19690749,0.187870845,3.841155703,0.182911314,0.114754261,321.5158704,28.07297816,28.07297816,3.811014349,57.37016483,2.09419113,3.65031395,1.716823219,-160.2051408,-152.7024628,-8.640021586,-0.031754815,-49.46373803,3.666204817,3.674125251,224.8749733,241.7420788,-3.279930909,64.5,3.632769632,21.45385939,23.39544606,-0.000988723,94.03,0,0,1,0,47315,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.998929,1681.199121,0.840600011,0.160758021,2.18,0.5,0: Broadleaf,2,TRUE,1510788320,259.4868929,233.05125,23.42618929,21.47518214,253.8045357,22.96900714,400.05475,89.34967857,0.045617625,27.33558571,27.50380357,999.9,0,0,9999.087857,0,8.1096525,26.435575,265.7117143,238.1662143,1.950997143,233.05125,21.47518214,2.0931225,1.918800714,18.16693214,16.78973571,1999.998929,0.97999925,0.0200009,0,2.238896429,0,4028.25,17300.14643,39.375,39.937,39.125,38.625,38.75,1959.998214,40.00071429,0,1677862320,0,2.238646154,0.861278637,17.11316238,4028.337692,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,1.93647,0.208220488,0.027715767,1,1,1,1-Jan,2.70369,2.6982,0.0549265,0.0505505,0.0997086,0.0949177,36662.7,40112.4,35166.9,38328.6,44861.4,50082.8,54932.2,61455.8,1.76995,1.99098,0.0629053,0,26.4833,999.9,53.418,31.753,28.1513,54.3183,39.8638,1,0.108021,1.13736,20.112,5.19767,12.008,4.9752,3.29373,9999,9999,999.9,9999,1.86351,1.8684,1.86813,1.86933,1.87012,1.86615,1.86723,1.8686,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,5.52,0.4558,4.028640256,0.006477977,2.22E-07,-3.03E-10,-0.004673914,-0.02176174,0.002431895,-2.65E-05,-4,1907,1,28,-2561297.6,-2561297.3,0.568848,2.65747,1.54785,2.30835,1.34644,2.3877,38.0377,24.0175,18,386.651,517.12,24.45,28.6389,30.0002,28.6222,28.5517,11.3704,31.6227,89.9257,24.4437,184.867,21.54,101.929,102.308,NA,4
16,1510788333,75,20171115 17:25:32,17:25:32,5,ely_can19_t2_ch4,ozzie,1510788325,0.003632783,3.632782819,3.115608228,242.4645541,208.1407597,18.60705581,21.67548296,0.187641042,3.840772241,0.182692984,0.114616811,321.5191972,28.07411872,28.07411872,3.811267615,57.31608019,2.092346647,3.650540372,1.718920968,-160.2057223,-152.7041618,-8.641075145,-0.031762092,-50.07931465,3.650090184,3.115608228,207.5626639,225.0605152,-3.335410303,64.5,3.632782819,21.45123152,23.38707818,-0.000309144,94.03,0,0,1,0,47023,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.01963,1681.216522,0.840600011,0.160758021,2.18,0.5,0: Broadleaf,2,TRUE,1510788325,242.4645556,215.658037,23.40524074,21.46281852,236.8927407,22.94901852,400.0652593,89.35111481,0.045387037,27.33664444,27.50901852,999.9,0,0,9997.551111,0,8.10098963,26.8066037,248.2756667,220.3882593,1.942411111,215.658037,21.46281852,2.091283704,1.917726667,18.15293704,16.78091852,2000.01963,0.979999333,0.020000811,0,2.217,0,4029.903333,17300.31852,39.375,39.937,39.125,38.625,38.75,1960.018519,40.00111111,0,1677862325,0,2.240326923,-0.04818804,16.34017095,4029.818077,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,1.945852,-0.088850206,0.011943194,1,1,1,1-Jan,2.70349,2.69763,0.0515308,0.0470019,0.0996874,0.0950166,36794.2,40262.2,35166.8,38328.6,44862.3,50077.4,54932,61455.9,1.76975,1.9911,0.0618026,0,26.4833,999.9,53.394,31.773,28.1692,54.7183,39.8397,1,0.108069,1.18239,20.1117,5.19752,12.0055,4.9748,3.29373,9999,9999,999.9,9999,1.86355,1.86843,1.86816,1.86933,1.87012,1.86615,1.86722,1.86859,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,5.414,0.4554,4.028640256,0.006477977,2.22E-07,-3.03E-10,-0.004673914,-0.02176174,0.002431895,-2.65E-05,-4,1907,1,28,-2561297.5,-2561297.2,0.535889,2.65503,1.54785,2.30835,1.34644,2.38525,38.0377,24.0175,18,386.544,517.227,24.4416,28.6398,30.0001,28.6224,28.5541,10.626,31.6227,89.9257,24.4317,164.781,21.54,101.929,102.308,NA,4
17,1510788338,80,20171115 17:25:37,17:25:37,5,ely_can19_t2_ch4,ozzie,1510788330,0.003574906,3.5749059,3.208968249,227.2118199,192.0273865,17.16665359,20.31203297,0.184103741,3.838366422,0.179335026,0.112502553,321.519083,28.08914642,28.08914642,3.814605962,57.28072844,2.091413401,3.651164114,1.72319256,-157.6533502,-155.1147755,-8.783772802,-0.032815425,-50.51561461,3.61980075,3.208968249,190.9973613,208.4064424,-3.328951515,64.5,3.5749059,21.49013182,23.39218606,5.28E-05,94.03,0,0,1,0,47159,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.018929,1681.215932,0.84060001,0.16075802,2.18,0.5,0: Broadleaf,2,TRUE,1510788330,227.2118214,200.1326071,23.39469643,21.46831071,221.739,22.93896429,400.0525,89.35159286,0.045309875,27.33956071,27.50408214,999.9,0,0,9988.866071,0,8.098423571,27.07925,232.6547857,204.5231429,1.926385714,200.1326071,21.46831071,2.090353571,1.9182275,18.14585714,16.785025,2000.018929,0.979999357,0.020000786,0,2.192510714,0,4031.395714,17300.31071,39.37942857,39.937,39.125,38.625,38.75,1960.017857,40.00107143,0,1677862330,0,2.210944,-0.854138466,21.6615385,4031.6564,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,1.93396525,-0.181472758,0.021186265,1,1,1,1-Jan,2.70293,2.69809,0.0480644,0.0432647,0.0997051,0.0950536,36928.6,40419.8,35166.8,38328.4,44861.3,50075.2,54932.1,61455.9,1.76943,1.99118,0.0615045,0,26.4833,999.9,53.37,31.783,28.1723,54.6083,40.3245,1,0.108049,1.12206,20.1121,5.19782,12.0053,4.9753,3.29358,9999,9999,999.9,9999,1.86352,1.86841,1.86815,1.86932,1.87012,1.86615,1.86722,1.86859,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,5.308,0.4557,4.028640256,0.006477977,2.22E-07,-3.03E-10,-0.004673914,-0.02176174,0.002431895,-2.65E-05,-4,1907,1,28,-2561297.4,-2561297.2,0.496826,2.65259,1.54785,2.30835,1.34644,2.42798,38.0377,24.0175,18,386.367,517.278,24.4331,28.6413,30.0001,28.6224,28.5541,9.92302,31.6227,89.9257,24.4405,151.378,21.54,101.929,102.308,NA,4
18,1510788343,85,20171115 17:25:42,17:25:42,5,ely_can19_t2_ch4,ozzie,1510788335,0.003579446,3.579446399,2.640812671,210.0035173,180.3486919,16.12267845,18.77373852,0.184290486,3.832316073,0.179504895,0.112610175,321.5200839,28.09050374,28.09050374,3.814907612,57.26972308,2.091152505,3.651410191,1.723755107,-157.8535862,-154.9130239,-8.786307545,-0.032833812,-51.25947864,3.587048828,2.640812671,173.5020261,191.5186242,-3.379335152,64.5,3.579446399,21.49587606,23.39969515,0.000136224,94.03,0,0,1,0,47059,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.025185,1681.221189,0.840600009,0.160758018,2.18,0.5,0: Broadleaf,2,TRUE,1510788335,210.0035185,182.4803333,23.39168519,21.48265926,204.6423333,22.93608889,400.039037,89.35194815,0.045309393,27.34071111,27.4993037,999.9,0,0,9967.13037,0,8.099661852,27.5231963,215.0334444,186.4863333,1.909036296,182.4803333,21.48265926,2.090092963,1.919516667,18.14387407,16.79561111,2000.025185,0.979999444,0.020000693,0,2.202374074,0,4033.32037,17300.35926,39.38648148,39.937,39.125,38.625,38.75,1960.024074,40.00111111,0,1677862335,0,2.19982,0.782076926,22.00538466,4033.4376,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,1.922453,-0.231884803,0.024032857,1,1,1,1-Jan,2.70343,2.69784,0.0444765,0.0395536,0.0997258,0.0950288,37067.6,40576.5,35166.7,38328.3,44860.1,50076.4,54931.9,61455.8,1.76955,1.99098,0.0631288,0,26.4833,999.9,53.37,31.783,28.1749,54.8283,39.7276,1,0.107955,1.10313,20.1122,5.19782,12.0056,4.97495,3.29348,9999,9999,999.9,9999,1.86354,1.8684,1.86814,1.86933,1.87012,1.86615,1.86723,1.86859,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,5.201,0.456,4.028640256,0.006477977,2.22E-07,-3.03E-10,-0.004673914,-0.02176174,0.002431895,-2.65E-05,-4,1907,1,28,-2561297.4,-2561297.1,0.462646,2.66846,1.54785,2.30835,1.34644,2.35352,38.0377,24.0087,18,386.434,517.142,24.4407,28.6413,30.0001,28.6224,28.5541,9.17107,31.6227,89.5547,24.446,131.258,21.54,101.929,102.308,NA,4
19,1510788348,90,20171115 17:25:47,17:25:47,5,ely_can19_t2_ch4,ozzie,1510788340,0.003612112,3.612112242,2.50189446,194.5768203,166.8417933,14.91509013,17.39450742,0.186185997,3.831754822,0.181302165,0.113741976,321.5182074,28.08542267,28.08542267,3.813778509,57.27560541,2.091541841,3.651714942,1.722236668,-159.2941499,-153.5464109,-8.709912935,-0.03226635,-51.56282941,3.582557354,2.50189446,156.9434167,174.8020727,-3.338345455,64.5,3.612112242,21.48409636,23.40615333,5.01E-05,94.03,0,0,1,0,47229,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.013571,1681.211421,0.840600007,0.160758013,2.18,0.5,0: Broadleaf,2,TRUE,1510788340,194.5768214,166.8556429,23.39621071,21.48944286,189.3157143,22.94040714,400.0094286,89.35122143,0.045384975,27.34213571,27.49856071,999.9,0,0,9965.199643,0,8.105761429,27.72106071,199.238,170.52,1.906773571,166.8556429,21.48944286,2.09048,1.920107143,18.146825,16.80046429,2000.013571,0.979999464,0.020000671,0,2.220982143,0,4035.111786,17300.27143,39.40378571,39.937,39.125,38.63164286,38.75442857,1960.012857,40.00071429,0,1677862340,0,2.218028,0.737069228,21.88384613,4035.2756,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,1.91349,-0.068783865,0.016378379,1,1,1,1-Jan,2.70339,2.6981,0.0408357,0.0356132,0.0997425,0.0950185,37207.9,40742.3,35165.9,38327.8,44858.4,50076.1,54931,61454.9,1.76973,1.99058,0.0608414,0,26.4852,999.9,53.345,31.783,28.1588,55.0483,40.1562,1,0.10796,1.13422,20.112,5.19767,12.0055,4.97505,3.29355,9999,9999,999.9,9999,1.86353,1.8684,1.86813,1.86932,1.87012,1.86615,1.86723,1.86859,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,5.095,0.4563,4.028640256,0.006477977,2.22E-07,-3.03E-10,-0.004673914,-0.02176174,0.002431895,-2.65E-05,-4,1907,1,28,-2561297.3,-2561297,0.423584,2.65991,1.54785,2.30835,1.34644,2.42676,38.0377,24.0175,18,386.546,516.87,24.4451,28.6413,30.0001,28.6249,28.5543,8.45632,31.6227,89.5547,24.4418,117.733,21.54,101.927,102.306,NA,4
20,1510788353,95,20171115 17:25:52,17:25:52,5,ely_can19_t2_ch4,ozzie,1510788345,0.003618105,3.618105284,1.778636782,177.2473695,156.3501585,13.97727005,15.84542269,0.186601042,3.83626492,0.181701324,0.113992832,321.5197454,28.08419026,28.08419026,3.813504688,57.29072419,2.092191694,3.651885578,1.721312994,-159.558443,-153.3072869,-8.68610588,-0.032090368,-52.15433163,3.598885247,1.778636782,139.5146203,157.950903,-3.368979394,64.5,3.618105284,21.48568364,23.41042303,8.51E-05,94.03,0,0,1,0,46980,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.023333,1681.219611,0.840599999,0.160757997,2.18,0.5,0: Broadleaf,2,TRUE,1510788345,177.2473704,149.1745556,23.40331852,21.48807778,172.0987037,22.94718148,400.0519259,89.3519037,0.0453197,27.34293333,27.49580741,999.9,0,0,9981.293704,0,8.10911,28.07277407,181.4947407,152.4503704,1.915246667,149.1745556,21.48807778,2.09113037,1.91999963,18.15178889,16.79958519,2000.023333,0.979999667,0.020000456,0,2.247348148,0,4037.254815,17300.35556,39.40255556,39.937,39.125,38.65255556,38.75459259,1960.022963,40.00037037,0,1677862345,0,2.239442308,0.346423924,24.53230772,4037.344231,15,0,--:--:--,1664466184,1664466167,0,-0.244,0.002,12.235,0.258,1500,19,0.08,0.08,1.909902,0.096177861,0.011104116,1,1,1,1-Jan,2.70334,2.69804,0.0370886,0.031743,0.0997611,0.0950356,37353.5,40905.9,35166.2,38327.9,44857.5,50075.2,54931.1,61455.1,1.76955,1.99063,0.0623688,0,26.4875,999.9,53.321,31.783,28.1478,55.4183,40.0881,1,0.108145,1.12982,20.1119,5.19737,12.0064,4.97495,3.2935,9999,9999,999.9,9999,1.86356,1.86843,1.86815,1.86932,1.87012,1.86615,1.86725,1.86859,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.989,0.4564,4.028640256,0.006477977,2.22E-07,-3.03E-10,-0.004673914,-0.02176174,0.002431895,-2.65E-05,-4,1907,1,28,-2561297.2,-2561296.9,0.389404,2.66968,1.54785,2.30835,1.34644,2.41455,38.062,24.0175,18,386.451,516.925,24.4431,28.6429,30.0002,28.6249,28.5565,7.68208,31.6227,89.5547,24.443,97.4143,21.54,101.927,102.307,NA,4
