obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd.dt,αVc,Edyn,Hr,Hs,dHs.dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME.1,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time.1,hhmmss.1,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2.MN,ΔCO2.SLP,ΔCO2.SD,ΔCO2.OK,ΔH2O.MN,ΔH2O.SLP,ΔH2O.SD,ΔH2O.OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_.,Flow_.,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccH2O_des,AccCO2_soda,CO2_hrs,AccH2O_hum,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_.,Desiccant_.,Humidifier_.,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA.,chamber
59,1678829785,2182.6,20230314 16:36:24,16:36:24,5,pas_smi9_t1_ch3,gibson,1678829782,0.000746554,0.746553792,0.298904187,419.6986999,376.4299254,34.10602257,38.02634266,0.022099978,3.993770951,0.022032262,0.01377623,0,34.68349586,34.28808,5.429469967,44.57062818,2.493630673,5.594784671,2.935839294,-32.92302223,116.2448926,6.768360143,90.09023052,0.298904187,0.746553792,-0.267827498,431.7021425,431.6694485,0.028906117,67.48181103,0.818562708,27.24571006,27.53159879,0.002029081,125.3650084,5,1,1,0,46728,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678829782,419.6987,419.9324,27.52233,27.2452,419.0491,27.10409,500.3692,90.504,0.09990865,34.82797,34.28808,999.9,0,0,9995.625,0,0.222567,-0.2336304,431.5767,431.6941,0.2771199,419.9324,27.2452,2.49088,2.465799,20.96702,20.80251,0,0,0,0,1.88,0,-18.35,-2.91,37.312,41.6996,39.625,41,38.75,0,0,0,1678829798,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,-0.186326605,-0.265584626,0.064336651,0,0.19278619,0.748568684,0.073586112,0,0,2,0/2,2.84427,2.71036,0.0908507,0.090921,0.112307,0.111476,25605.1,22202.5,25209.9,23792,38219.7,34987.2,45611.4,42440.5,1.75408,1.8623,0.186265,0,31.3621,999.9,54.273,31.139,27.2682,54.8114,42.3157,1,0.136494,-4.22684,20.1884,5.23481,11.992,4.9563,3.304,9999,9999,999.9,9999,1.86846,1.86418,1.87179,1.86263,1.86203,1.86852,1.85863,1.86502,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.65,0.4187,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,81.7,81.5,1.05957,2.35962,1.44775,2.30103,1.44409,2.49268,36.8604,24.3414,18,422.409,475.294,37.328,29.3471,30.0001,29.1117,29.1013,21.2595,0,100,37.4645,419.9,28.7082,96.5071,99.7811,NA,3
60,1678829790,2187.6,20230314 16:36:29,16:36:29,5,pas_smi9_t1_ch3,gibson,1678829787,0.000803964,0.803964357,-0.078129006,419.7745556,402.6803112,36.48418531,38.03298112,0.023698789,3.994747364,0.023620959,0.01477007,0,34.71093261,34.33713333,5.444312636,44.51167116,2.495654184,5.606741152,2.948658452,-35.45482814,114.0021709,6.638989369,85.18633215,-0.078129006,0.803964357,-0.167808814,431.6137014,431.6708,0.001836026,67.48181103,0.843880291,27.24653064,27.55194121,0.000885126,125.3650084,5,1,1,0,46838,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678829787,419.7745556,419.8735556,27.54483333,27.2464,419.1253333,27.1256,500.3713333,90.50333333,0.100017,34.86647778,34.33713333,999.9,0,0,9999.033333,0,0.222567,-0.098643022,431.6648889,431.6337778,0.298429778,419.8735556,27.2464,2.492898889,2.46589,20.98022222,20.80308889,0,0,0,0,1.722222222,0,-15.9,-3.266666667,37.312,41.701,39.625,41,38.77066667,0,0,0,1678829803,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,-0.174163805,0.239396188,0.064056352,0,0.244665425,0.479353295,0.048082197,0,0,2,0/2,2.84364,2.71033,0.0908593,0.0909273,0.112357,0.111487,25604.2,22201.4,25209.3,23791.1,38216.6,34985.6,45610.2,42439,1.754,1.86227,0.1816,0,31.3877,999.9,54.297,31.139,27.2792,54.2814,43.742,1,0.137322,-4.30786,20.1876,5.23526,11.992,4.9565,3.304,9999,9999,999.9,9999,1.86845,1.86418,1.8718,1.86264,1.86203,1.86849,1.85863,1.86504,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.65,0.4196,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,81.8,81.6,1.05957,2.35962,1.44775,2.30103,1.44409,2.50122,36.8366,24.3414,18,422.383,475.293,37.7997,29.3593,30.0005,29.1141,29.1032,21.2576,0,100,37.9262,419.9,28.7082,96.5047,99.7775,NA,3
61,1678830562,2960,20230314 16:49:22,16:49:22,5,ely_can13_t3_ch3,gibson,1678830559,-0.002016408,-2.016407993,0.431178322,420.0561816,412.7609837,37.39224789,38.05312394,-0.08863975,3.991723448,-0.08974804,-0.055991801,0,30.93426922,30.43494545,4.368054033,54.80700155,2.408846589,4.395143906,1.959207444,88.9235925,23.24766295,1.301244075,113.4724995,0.431178322,-2.016407993,0.516011121,431.7041768,431.5091818,-0.001554005,67.47940346,-2.204694843,27.33983766,26.57571212,-0.006136348,125.3083015,9,2,1,0,47242,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678830559,420.0561818,419.8974545,26.59048182,27.33970909,419.4065455,26.21343636,500.3729091,90.49059091,0.099967227,30.54297273,30.43494545,999.9,0,0,9990.113636,0,0.222567,0.158777364,431.5308182,431.7,-0.749228273,419.8974545,27.33970909,2.406187273,2.473985455,20.40546364,20.85636364,0,0,0,0,4.790909091,0,-13.77272727,-2.590909091,38.28945455,42.45418182,40.562,41.75,39.562,0,0,0,1678830575,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,0.18226085,-0.190604974,0.050503293,0,-0.7094706,-0.303564023,0.029245575,0,0,2,0/2,2.84092,2.7102,0.0908281,0.0908656,0.109561,0.111672,25578.9,22189.5,25185.4,23778.4,38307.1,34961.3,45572.1,42418.9,1.74538,1.8612,-0.0243858,0,30.7157,999.9,54.56,31.109,27.372,56.5415,42.6562,1,0.185666,9.28105,20.0121,5.23915,11.9962,4.95745,3.304,9999,9999,999.9,9999,1.86844,1.86416,1.87166,1.86257,1.86203,1.86844,1.85853,1.86495,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.65,0.3763,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,94.6,94.4,1.06079,2.39746,1.44775,2.30103,1.44409,2.28027,36.7654,24.2364,18,418.888,476.381,22.4267,29.7561,30.0008,29.3186,29.3205,21.274,0,100,20.9487,419.9,28.7082,96.4201,99.7281,NA,3
62,1678830567,2965,20230314 16:49:27,16:49:27,5,ely_can13_t3_ch3,gibson,1678830565,-0.002101744,-2.101744193,0.417783313,420.1007776,412.4622742,37.36516091,38.05713671,-0.094672398,3.991972299,-0.095937761,-0.059846012,0,30.72720244,30.22977778,4.317004677,55.44883459,2.406047268,4.339220626,1.910957409,92.6869189,19.27132647,1.076324455,113.0345698,0.417783313,-2.101744193,0.369014977,431.7243662,431.5746667,0.001009855,67.47940346,-2.26570446,27.34073472,26.54851636,-0.005528873,125.3083015,9,2,1,0,47296,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678830565,420.1007778,419.9232222,26.5596,27.34054444,419.4508889,26.18388889,500.3828889,90.49051111,0.099982256,30.31932222,30.22977778,999.9,0,0,9990.972222,0,0.222567,0.177544556,431.5628889,431.7267778,-0.780966111,419.9232222,27.34054444,2.403391111,2.474062222,20.38664444,20.85685556,0,0,0,0,1.677777778,0,-12.62222222,-3.166666667,38.25688889,42.493,40.53444444,41.75,39.562,0,0,0,1678830581,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,0.16834539,-0.024205434,0.044801648,1,-0.731734195,-0.318241672,0.031425116,0,1,2,2-Jan,2.84009,2.71004,0.090837,0.0908624,0.109485,0.11167,25578,22189.1,25184.9,23778,38309.6,34960.9,45571.1,42418.4,1.74505,1.86087,-0.0278354,0,30.5946,999.9,54.56,31.109,27.3683,56.6115,43.4375,1,0.186494,9.28105,20.0123,5.239,11.9968,4.95725,3.30395,9999,9999,999.9,9999,1.86844,1.86416,1.87166,1.86257,1.86203,1.86844,1.85854,1.86496,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.649,0.3751,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,94.7,94.5,1.06079,2.38647,1.44775,2.30103,1.44409,2.41699,36.7654,24.2364,18,418.734,476.206,22.2427,29.767,30.0008,29.3229,29.3249,21.2729,0,100,20.9315,419.9,28.7082,96.4181,99.7266,NA,3
63,1678830572,2970,20230314 16:49:32,16:49:32,5,ely_can13_t3_ch3,gibson,1678830569,-0.002170141,-2.170141,0.262556625,420.1240999,409.9975664,37.142207,38.0595827,-0.099635662,3.993469784,-0.101037708,-0.063020964,0,30.54979619,30.07046,4.277722953,56.00364452,2.403709336,4.292058769,1.874013617,95.70321811,12.54960052,0.699434132,108.9522528,0.262556625,-2.170141,0.313104804,431.6733688,431.5520727,-0.000326633,67.47940346,-2.365032769,27.34002363,26.51849576,-0.006376054,125.3083015,9,2,1,0,47234,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678830569,420.1241,419.8763,26.53356,27.33996,419.4745,26.15901,500.3706,90.49132,0.0999665,30.12875,30.07046,999.9,0,0,9995.997,0,0.222567,0.2477478,431.5753,431.6784,-0.8063983,419.8763,27.33996,2.401056,2.474029,20.37092,20.85665,0,0,0,0,-1.61,0,-10.67,-2.69,38.25,42.5,40.5496,41.75,39.5372,0,0,0,1678830586,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,0.183791783,0.270995482,0.052188885,0,-0.758380146,-0.327542028,0.032328912,0,0,2,0/2,2.84067,2.71022,0.090835,0.0908568,0.109398,0.111667,25577.8,22188.6,25184.6,23777.3,38312.7,34960.2,45570.3,42417.4,1.74513,1.86077,-0.031434,0,30.4724,999.9,54.56,31.109,27.3701,56.8015,42.8325,1,0.187172,9.28105,20.0123,5.239,11.9966,4.9573,3.304,9999,9999,999.9,9999,1.86844,1.86417,1.87166,1.86258,1.86203,1.86844,1.85855,1.86498,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.65,0.3737,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,94.8,94.6,1.05957,2.39136,1.44775,2.30103,1.44409,2.31689,36.7892,24.2364,18,418.806,476.183,22.0633,29.7778,30.0008,29.3273,29.3299,21.2749,0,100,20.9179,419.9,28.7082,96.4166,99.7242,NA,3
64,1678830577,2975,20230314 16:49:37,16:49:37,5,ely_can13_t3_ch3,gibson,1678830575,-0.002253781,-2.253780944,0.465618113,420.0973331,413.0381178,37.41751978,38.05702089,-0.105907336,3.997520115,-0.10749133,-0.067037803,0,30.35923455,29.87778889,4.230633992,56.60110801,2.400724872,4.241480345,1.82990912,99.39173961,9.599964961,0.533443323,109.5251479,0.465618113,-2.253780944,0.323680479,431.710302,431.559903,0.004827709,67.47940346,-2.438689559,27.33834558,26.48797091,-0.006204828,125.3083015,9,2,1,0,47602,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678830575,420.0973333,419.9136667,26.50071111,27.33816667,419.4481111,26.12761111,500.4018889,90.49102222,0.099938211,29.92233333,29.87778889,999.9,0,0,10009.86667,0,0.231377333,0.183610778,431.5333333,431.7162222,-0.837471444,419.9136667,27.33816667,2.398073333,2.473858889,20.35076667,20.85554444,0,0,0,0,-5.777777778,0,-7.488888889,-2.788888889,38.25,42.5,40.562,41.729,39.5,0,0,0,1678830590,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,0.192411878,0.167385596,0.041579315,0,-0.785969805,-0.34102223,0.033637114,0,0,2,0/2,2.84002,2.71043,0.0908382,0.090864,0.109304,0.111661,25576.7,22188.4,25183.7,23777.4,38315.4,34960.5,45568.7,42417.5,1.74507,1.86065,-0.034757,0,30.3509,999.9,54.56,31.109,27.3696,56.3615,43.4175,1,0.187983,9.28105,20.0129,5.2387,11.9975,4.9571,3.30395,9999,9999,999.9,9999,1.86844,1.86417,1.87166,1.86257,1.86203,1.86844,1.85852,1.86497,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.65,0.3724,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,94.9,94.7,1.06079,2.38037,1.44775,2.30103,1.44409,2.43164,36.7892,24.2364,18,418.812,476.148,21.8908,29.7875,30.0008,29.3323,29.3356,21.2726,0,100,20.8999,419.9,28.7082,96.4131,99.7244,NA,3
65,1678830582,2980,20230314 16:49:42,16:49:42,5,ely_can13_t3_ch3,gibson,1678830579,-0.002335549,-2.335549184,0.406131332,420.1031998,412.1316395,37.33516783,38.05731462,-0.112035719,4.000830383,-0.113808502,-0.070968712,0,30.19095061,29.70746,4.189382368,57.13536752,2.397900566,4.196876069,1.791481801,102.997719,6.697260434,0.371188445,110.0661679,0.406131332,-2.335549184,0.824605429,431.7007411,431.4811091,-0.021456194,67.47940346,-2.519089721,27.33750793,26.45602242,-0.006072133,125.3083015,9,2,1,0,47481,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678830579,420.1032,419.8837,26.4697,27.33761,419.4536,26.09795,500.3768,90.49039,0.10000454,29.73851,29.70746,999.9,0,0,10021.25,0,0.2257666,0.2196104,431.5257,431.6848,-0.8679028,419.8837,27.33761,2.395253,2.47379,20.33172,20.85508,0,0,0,0,-0.95,0,-12.43,-3.47,38.25,42.5,40.562,41.75,39.5,0,0,0,1678830596,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,0.200231049,0.174658307,0.039733062,0,-0.815279,-0.350745889,0.034614656,0,0,2,0/2,2.84059,2.71045,0.0908259,0.0908486,0.109213,0.111662,25576.1,22188.5,25182.8,23777.1,38318.8,34960.1,45568,42417.1,1.74515,1.86057,-0.0379086,0,30.2287,999.9,54.56,31.098,27.3526,56.1615,42.8125,1,0.188704,9.28105,20.0131,5.23885,11.9974,4.95715,3.30395,9999,9999,999.9,9999,1.86844,1.86417,1.87166,1.86253,1.86203,1.86844,1.85854,1.86497,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.65,0.3709,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,95,94.8,1.06079,2.3938,1.44775,2.30103,1.44409,2.31567,36.8129,24.2364,18,418.887,476.141,21.7238,29.7983,30.0008,29.3374,29.3406,21.2767,0,100,20.8829,419.9,28.7082,96.411,99.7234,NA,3
66,1678830587,2985,20230314 16:49:47,16:49:47,5,ely_can13_t3_ch3,gibson,1678830585,-0.0024401,-2.440100263,0.413809804,420.0978887,412.1659003,37.33791855,38.05647371,-0.119622562,4.001090719,-0.121645785,-0.075844001,0,30.00878145,29.52677778,4.146006931,57.72257681,2.394463679,4.148227281,1.751543252,107.6084216,2.003676524,0.110833714,109.7229318,0.413809804,-2.440100263,0.023216479,431.674228,431.548097,0.024131393,67.47940346,-2.685415917,27.33907467,26.41533394,-0.008245809,125.3083015,9,2,1,0,47432,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678830585,420.0978889,419.8645556,26.43201111,27.33882222,419.4485556,26.06193333,500.3691111,90.48956667,0.099971478,29.53606667,29.52677778,999.9,0,0,10022.23111,0,0.222567,0.233327222,431.5035556,431.666,-0.906797,419.8645556,27.33882222,2.391821111,2.473881111,20.30851111,20.85564444,0,0,0,0,-3.066666667,0,-14.37777778,-3.511111111,38.25,42.5,40.562,41.75,39.486,0,0,0,1678830601,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,0.216363659,-0.00217384,0.029652889,1,-0.845910512,-0.38153239,0.03768707,0,1,2,2-Jan,2.84014,2.71038,0.0908404,0.0908532,0.109098,0.11166,25575.2,22187.9,25182.4,23776.6,38323.1,34959.5,45567.1,42416.3,1.74487,1.86052,-0.0407547,0,30.1135,999.9,54.56,31.109,27.3692,56.0215,42.5521,1,0.189408,9.28105,20.0134,5.23855,11.9968,4.95715,3.304,9999,9999,999.9,9999,1.86844,1.86417,1.87167,1.8626,1.86203,1.86844,1.85854,1.86498,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.65,0.3692,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,95,94.8,1.06079,2.38403,1.44775,2.30103,1.44409,2.3938,36.7892,24.2364,18,418.759,476.146,21.5713,29.8075,30.0008,29.3414,29.3453,21.2779,0,100,20.8666,419.9,28.7082,96.4093,99.7214,NA,3
67,1678830592,2990,20230314 16:49:52,16:49:52,5,ely_can13_t3_ch3,gibson,1678830589,-0.002538048,-2.538047848,0.45214904,420.1124998,412.6059504,37.37820688,38.05822945,-0.126915277,3.991559872,-0.129200803,-0.080541745,0,29.8503981,29.36193,4.106774844,58.23599244,2.391016618,4.105736878,1.715758226,111.9279101,-0.942545234,-0.052172621,110.9331922,0.45214904,-2.538047848,0.605251575,431.6616024,431.4781515,-0.011141927,67.47940346,-2.773189138,27.33609446,26.37532182,-0.00774701,125.3083015,9,2,1,0,47350,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678830589,420.1125,419.8781,26.39366,27.33683,419.4629,26.02526,500.4107,90.49051,0.10005674,29.35755,29.36193,999.9,0,0,9989.564,0,0.222567,0.2345397,431.5016,431.6789,-0.9431631,419.8781,27.33683,2.388376,2.473722,20.28517,20.85464,0,0,0,0,-0.68,0,-11.34,-2.2,38.25,42.5,40.562,41.7374,39.437,0,0,0,1678830605,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,0.218909976,0.144133024,0.033487141,0,-0.886514585,-0.427793582,0.04224498,0,0,2,0/2,2.84007,2.71009,0.0908296,0.0908603,0.108983,0.111654,25574.9,22187.2,25181.8,23776.1,38327.4,34959.2,45566.2,42415.6,1.74463,1.86038,-0.0441298,0,29.9831,999.9,54.56,31.098,27.354,56.2715,43.105,1,0.190142,9.28105,20.0134,5.2387,11.9956,4.9573,3.304,9999,9999,999.9,9999,1.86844,1.86417,1.87166,1.86255,1.86203,1.86844,1.85853,1.86498,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.65,0.3674,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,95.1,94.9,1.05957,2.38281,1.44775,2.30103,1.44409,2.42432,36.8129,24.2364,18,418.654,476.093,21.4007,29.8177,30.0007,29.3467,29.3507,21.2751,0,100,20.8474,419.9,28.7082,96.4072,99.7197,NA,3
68,1678830597,2995,20230314 16:49:57,16:49:57,5,ely_can13_t3_ch3,gibson,1678830595,-0.002658841,-2.65884146,0.568379758,420.1283331,413.8713735,37.49310946,38.05993502,-0.135937072,3.993464228,-0.13856144,-0.086360912,0,29.67502427,29.17808889,4.063404629,58.80770854,2.386946584,4.058900853,1.676458046,117.2549084,-4.13128418,-0.228136105,112.8954881,0.568379758,-2.65884146,0.419743113,431.7184826,431.5365636,0.003539902,67.47940346,-2.913227799,27.33696492,26.3315,-0.008574436,125.3083015,9,2,1,0,47499,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678830595,420.1283333,419.9188889,26.34854444,27.33675556,419.4787778,25.98211111,500.3565556,90.49132222,0.099890078,29.1589,29.17808889,999.9,0,0,9995.977778,0,0.222567,0.209381111,431.4976667,431.7206667,-0.988211333,419.9188889,27.33675556,2.384314444,2.473737778,20.25764444,20.85474444,0,0,0,0,0.822222222,0,-13.71111111,-3.122222222,38.25,42.5,40.562,41.736,39.437,0,0,0,1678830611,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,0.219627512,0.002588404,0.033030874,1,-0.916048976,-0.460675484,0.045474408,0,1,2,2-Jan,2.83986,2.71024,0.0908408,0.0908585,0.108861,0.111655,25573.7,22186.7,25181,23775.6,38331.9,34958.2,45565.2,42414.5,1.74463,1.86025,-0.0472739,0,29.8608,999.9,54.56,31.109,27.37,56.2815,42.8766,1,0.19095,9.28105,20.0135,5.23855,11.9972,4.95715,3.30395,9999,9999,999.9,9999,1.86844,1.86416,1.87165,1.86259,1.86203,1.86844,1.85853,1.86497,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.65,0.3655,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,95.2,95,1.06079,2.3877,1.44775,2.30103,1.44409,2.37549,36.7892,24.2364,18,418.683,476.055,21.2454,29.8267,30.0008,29.3511,29.3559,21.2773,0,100,20.827,419.9,28.7082,96.4047,99.7172,NA,3
69,1678830602,3000,20230314 16:50:02,16:50:02,5,ely_can13_t3_ch3,gibson,1678830599,-0.002766981,-2.766981127,0.557571568,420.1301998,413.6350719,37.47169689,38.06009831,-0.144274462,3.992182325,-0.147235385,-0.091751053,0,29.52371752,29.01579,4.025448914,59.30402323,2.383195341,4.018606514,1.642253573,122.0238677,-6.327660085,-0.348955071,115.3472525,0.557571568,-2.766981127,0.907894317,431.6995253,431.4578182,-0.023585496,67.47940346,-3.053752453,27.33497123,26.28530848,-0.009458211,125.3083015,9,2,1,0,47555,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678830599,420.1302,419.8993,26.30714,27.33552,419.4806,25.94252,500.3892,90.49114,0.10005846,28.98639,29.01579,999.9,0,0,9991.62,0,0.222567,0.2309173,431.4812,431.7,-1.028379,419.8993,27.33552,2.380562,2.473623,20.23214,20.85399,0,0,0,0,-3.28,0,-12.24,-2.96,38.25,42.5,40.5496,41.7311,39.3998,0,0,0,1678830616,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,0.226602659,-0.032719484,0.03341621,1,-0.963738366,-0.496649143,0.048995823,0,1,2,2-Jan,2.83989,2.71009,0.0908245,0.0908499,0.108725,0.11165,25573.5,22186.5,25180.4,23775.1,38337.2,34957.8,45564.6,42413.7,1.74415,1.85993,-0.0504851,0,29.7373,999.9,54.56,31.098,27.352,56.4415,43.3614,1,0.191568,9.28105,20.0139,5.23751,11.9977,4.95715,3.30395,9999,9999,999.9,9999,1.86844,1.86417,1.87164,1.86255,1.86203,1.86844,1.85852,1.86493,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.65,0.3635,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,95.3,95.1,1.05957,2.38037,1.44775,2.30103,1.44409,2.48413,36.8129,24.2364,18,418.445,475.885,21.0923,29.8357,30.0007,29.3555,29.3609,21.2774,0,100,20.8035,419.9,28.7082,96.403,99.7153,NA,3
70,1678830607,3005,20230314 16:50:07,16:50:07,5,ely_can13_t3_ch3,gibson,1678830605,-0.002913181,-2.913181113,0.653492433,420.1569997,414.4649263,37.54621797,38.0618607,-0.155109099,3.993813351,-0.158535722,-0.098770684,0,29.36036683,28.83906667,3.984471784,59.84241328,2.378297468,3.974267309,1.606174316,128.4712871,-9.528861283,-0.52431862,118.4181072,0.653492433,-2.913181113,0.537315365,431.753843,431.5216121,0.00439314,67.47940346,-3.221641041,27.3365714,26.23318667,-0.010429657,125.3083015,9,2,1,0,47561,0,0,0,0,1.91,0.5,0: Broadleaf,2,FALSE,1678830605,420.157,419.9392222,26.25353333,27.33638889,419.5072222,25.89126667,500.3526667,90.48964444,0.099970211,28.79481111,28.83906667,999.9,0,0,9997.355556,0,0.222567,0.217763222,431.4848889,431.7414444,-1.082846667,419.9392222,27.33638889,2.375672222,2.473657778,20.1989,20.85423333,0,0,0,0,2.822222222,0,-16.92222222,-3.2,38.201,42.5,40.54822222,41.722,39.375,0,0,0,1678830620,0,1678824896,15:14:56,1678824885,1678824896,1,0.326,0.069,0.65,0.401,420,27,0.75,0.22,0.223920073,-0.133359282,0.034360829,0,-0.998531195,-0.530094836,0.052356437,0,0,2,0/2,2.83976,2.71014,0.0908377,0.090854,0.108577,0.111649,25572.5,22185.7,25179.8,23774.4,38342.6,34957.1,45563.3,42412.9,1.744,1.85963,-0.0526756,0,29.6139,999.9,54.56,31.098,27.3519,56.5715,42.6803,1,0.192365,9.28105,20.0139,5.23691,11.9977,4.9573,3.304,9999,9999,999.9,9999,1.86844,1.86417,1.87166,1.86255,1.86203,1.86844,1.85852,1.86495,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.649,0.3611,0.436257332,0.001005831,-1.46E-06,6.48E-10,-0.068337496,-0.031446781,0.002590884,-2.83E-05,2,1297,1,27,95.4,95.2,1.06079,2.3938,1.44775,2.30103,1.44409,2.34375,36.8129,24.2364,18,418.395,475.732,20.9431,29.8448,30.0008,29.3605,29.3659,21.2754,3.0776,100,20.7787,419.9,26.233,96.4006,99.7131,NA,3
